,Anchorage_100,Anchorage_101,mean,std
2427,0.0,0.0,0.0,0.0
2428,12.0,0.0,6.0,6.0
2429,12.0,2.51,7.255,4.745
2430,12.0,2.75,7.375,4.625
2431,11.0,0.0,5.5,5.5
2432,8.0,14.75,11.375,3.375
2433,5.0,14.24,9.620000000000001,4.62
2434,7.0,1.0,4.0,3.0
2435,5.0,15.94,10.469999999999999,5.47
2436,7.0,20.54,13.77,6.77
2437,0.0,0.0,0.0,0.0
2438,8.09,12.51,10.3,2.21
2439,8.49,17.4,12.945,4.454999999999999
2440,5.88,12.0,8.94,3.0600000000000005
2441,7.54,12.0,9.77,2.23
2442,0.0,10.66,5.33,5.33
2443,0.0,10.84,5.42,5.42
2444,1.0,10.49,5.745,4.745
2445,1.0,2.0,1.5,0.5
2446,0.0,0.0,0.0,0.0
2447,0.0,1.0,0.5,0.5
2448,0.0,1.0,0.5,0.5
2449,1.0,2.0,1.5,0.5
2450,0.0,1.0,0.5,0.5
2451,1.0,1.0,1.0,0.0
2452,0.0,0.0,0.0,0.0
2453,1.0,12.0,6.5,5.5
2454,1.0,11.0,6.0,5.0
2455,1.0,14.0,7.5,6.5
2456,0.0,0.0,0.0,0.0
2457,1.0,0.0,0.5,0.5
2458,0.0,9.0,4.5,4.5
2459,0.0,10.0,5.0,5.0
2460,11.0,10.0,10.5,0.5
2461,12.0,5.01,8.504999999999999,3.495
2462,11.0,5.01,8.004999999999999,2.995
2463,10.0,7.04,8.52,1.48
2464,11.0,8.08,9.54,1.46
2465,10.0,8.98,9.49,0.5099999999999998
2466,10.0,8.629999999999999,9.315,0.6850000000000005
2467,9.0,6.07,7.535,1.4649999999999999
2468,10.0,7.17,8.585,1.415
2469,9.0,7.62,8.31,0.69
2470,12.0,6.94,9.47,2.53
2471,8.39,6.89,7.640000000000001,0.7500000000000004
2472,10.54,0.0,5.27,5.27
2473,9.36,0.0,4.68,4.68
2474,8.9,1.0,4.95,3.95
2475,9.82,1.0,5.41,4.41
2476,8.3,0.0,4.15,4.15
2477,0.0,2.0,1.0,1.0
2478,0.0,1.0,0.5,0.5
2479,0.0,1.0,0.5,0.5
2480,0.0,0.0,0.0,0.0
2481,0.0,0.0,0.0,0.0
2482,0.0,0.0,0.0,0.0
2483,0.0,11.0,5.5,5.5
2484,0.0,10.0,5.0,5.0
2485,13.0,10.0,11.5,1.5
2486,0.0,11.0,5.5,5.5
2487,11.0,11.0,11.0,0.0
2488,10.0,0.0,5.0,5.0
2489,8.0,7.0,7.5,0.5
2490,8.0,7.0,7.5,0.5
2491,6.0,9.65,7.825,1.8250000000000002
2492,0.0,8.52,4.26,4.26
2493,5.0,8.98,6.99,1.9900000000000002
2494,8.879999999999999,8.34,8.61,0.2699999999999996
2495,8.86,8.63,8.745000000000001,0.11499999999999932
2496,6.58,9.67,8.125,1.545
2497,5.79,9.12,7.455,1.6649999999999996
2498,6.72,7.71,7.215,0.4950000000000001
2499,0.0,7.93,3.965,3.965
2500,0.0,1.0,0.5,0.5
2501,1.0,0.0,0.5,0.5
2502,0.0,0.0,0.0,0.0
2503,0.0,0.0,0.0,0.0
2504,0.0,0.0,0.0,0.0
2505,0.0,0.0,0.0,0.0
2506,0.0,1.0,0.5,0.5
2507,0.0,1.0,0.5,0.5
2508,1.0,1.0,1.0,0.0
2509,1.0,0.0,0.5,0.5
2510,0.0,0.0,0.0,0.0
2511,0.0,2.0,1.0,1.0
2512,11.0,0.0,5.5,5.5
2513,0.0,0.0,0.0,0.0
2514,12.0,0.0,6.0,6.0
2515,11.0,0.0,5.5,5.5
2516,10.0,12.0,11.0,1.0
2517,10.0,11.0,10.5,0.5
2518,11.0,11.0,11.0,0.0
2519,11.0,10.0,10.5,0.5
2520,10.0,9.0,9.5,0.5
2521,10.0,10.0,10.0,0.0
2522,6.0,6.0,6.0,0.0
2523,8.96,7.0,7.98,0.9800000000000004
2524,8.84,9.55,9.195,0.3550000000000004
2525,11.09,11.19,11.14,0.04999999999999982
2526,11.49,11.37,11.43,0.0600000000000005
2527,12.34,11.36,11.85,0.4900000000000002
2528,9.43,10.31,9.870000000000001,0.4400000000000004
2529,8.51,9.98,9.245000000000001,0.7350000000000003
2530,4.28,10.51,7.395,3.1149999999999998
2531,9.91,8.77,9.34,0.5700000000000003
2532,9.9,10.86,10.379999999999999,0.47999999999999954
2533,10.83,10.23,10.530000000000001,0.2999999999999998
2534,8.24,9.99,9.115,0.875
2535,8.98,0.0,4.49,4.49
2536,8.9,0.0,4.45,4.45
2537,8.48,0.0,4.24,4.24
2538,0.0,0.0,0.0,0.0
2539,0.0,0.0,0.0,0.0
2540,1.0,0.0,0.5,0.5
2541,0.0,0.0,0.0,0.0
2542,0.0,0.0,0.0,0.0
2543,1.0,1.0,1.0,0.0
2544,0.0,0.0,0.0,0.0
2545,1.0,13.0,7.0,6.0
2546,1.0,11.0,6.0,5.0
2547,0.0,9.0,4.5,4.5
2548,12.0,8.0,10.0,2.0
2549,12.0,9.0,10.5,1.5
2550,10.0,7.0,8.5,1.5
2551,9.0,8.0,8.5,0.5
2552,6.75,8.0,7.375,0.625
2553,12.5,11.0,11.75,0.75
2554,12.7,8.0,10.35,2.3499999999999996
2555,11.22,9.0,10.11,1.1100000000000003
2556,10.96,10.3,10.63,0.33000000000000007
2557,9.64,9.15,9.395,0.2450000000000001
2558,10.64,10.0,10.32,0.3200000000000003
2559,22.69,9.46,16.075000000000003,6.615
2560,8.88,9.14,9.010000000000002,0.1299999999999999
2561,8.82,9.77,9.295,0.47499999999999964
2562,8.67,9.04,8.855,0.1849999999999996
2563,1.0,8.35,4.675,3.675
2564,0.0,10.81,5.405,5.405
2565,0.0,8.68,4.34,4.34
2566,0.0,0.0,0.0,0.0
2567,0.0,2.0,1.0,1.0
2568,0.0,0.0,0.0,0.0
2569,2.61,0.0,1.305,1.305
2570,4.02,1.0,2.51,1.5099999999999998
2571,0.0,4.12,2.06,2.06
2572,0.0,0.0,0.0,0.0
2573,15.33,16.52,15.925,0.5949999999999998
2574,1.0,0.0,0.5,0.5
2575,14.18,0.0,7.09,7.09
2576,0.0,13.7,6.85,6.85
2577,13.77,13.18,13.475,0.29499999999999993
2578,13.0,0.0,6.5,6.5
2579,10.0,12.0,11.0,1.0
2580,8.0,12.0,10.0,2.0
2581,7.0,11.0,9.0,2.0
2582,10.0,11.0,10.5,0.5
2583,9.0,11.0,10.0,1.0
2584,6.0,8.0,7.0,1.0
2585,8.2,10.0,9.1,0.9000000000000004
2586,9.15,9.0,9.075,0.07500000000000018
2587,8.19,10.95,9.57,1.38
2588,9.84,11.12,10.48,0.6399999999999997
2589,8.01,9.93,8.969999999999999,0.96
2590,10.11,10.14,10.125,0.015000000000000568
2591,8.92,11.24,10.08,1.1600000000000001
2592,8.06,10.27,9.165,1.1049999999999995
2593,7.83,11.42,9.625,1.795
2594,9.03,9.56,9.295,0.26500000000000057
2595,1.0,23.68,12.34,11.34
2596,0.0,0.0,0.0,0.0
2597,1.0,1.0,1.0,0.0
2598,2.0,0.0,1.0,1.0
2599,1.0,0.0,0.5,0.5
2600,0.0,2.0,1.0,1.0
2601,5.38,1.0,3.19,2.19
2602,0.0,0.0,0.0,0.0
2603,0.0,0.0,0.0,0.0
2604,1.0,0.0,0.5,0.5
2605,0.0,12.0,6.0,6.0
2606,0.0,12.0,6.0,6.0
2607,1.0,13.0,7.0,6.0
2608,0.0,14.0,7.0,7.0
2609,1.0,13.0,7.0,6.0
2610,13.0,13.0,13.0,0.0
2611,0.0,9.0,4.5,4.5
2612,0.0,13.0,6.5,6.5
2613,12.0,11.29,11.645,0.3550000000000004
2614,10.0,11.27,10.635,0.6349999999999998
2615,9.0,13.71,11.355,2.3550000000000004
2616,9.0,14.81,11.905000000000001,2.9050000000000002
2617,6.0,10.7,8.35,2.3499999999999996
2618,9.56,11.36,10.46,0.8999999999999995
2619,6.67,0.0,3.335,3.335
2620,5.93,3.0,4.465,1.4649999999999999
2621,6.48,1.0,3.74,2.74
2622,0.0,0.0,0.0,0.0
2623,0.0,1.0,0.5,0.5
2624,0.0,0.0,0.0,0.0
2625,0.0,0.0,0.0,0.0
2626,1.0,11.0,6.0,5.0
2627,0.0,10.0,5.0,5.0
2628,1.0,10.0,5.5,4.5
2629,0.0,10.0,5.0,5.0
2630,0.0,9.0,4.5,4.5
2631,0.0,9.0,4.5,4.5
2632,12.0,0.0,6.0,6.0
2633,12.0,10.0,11.0,1.0
2634,12.0,9.0,10.5,1.5
2635,9.0,7.0,8.0,1.0
2636,8.0,5.0,6.5,1.5
2637,7.0,9.780000000000001,8.39,1.3900000000000006
2638,8.0,7.91,7.955,0.04499999999999993
2639,7.0,8.26,7.63,0.6299999999999999
2640,7.0,9.99,8.495000000000001,1.495
2641,8.0,12.07,10.035,2.035
2642,8.0,10.86,9.43,1.4299999999999997
2643,7.0,9.96,8.48,1.4800000000000004
2644,5.97,8.04,7.004999999999999,1.0349999999999997
2645,4.49,9.22,6.855,2.365
2646,4.05,8.67,6.359999999999999,2.31
2647,3.86,9.28,6.569999999999999,2.71
2648,0.0,8.18,4.09,4.09
2649,0.0,9.66,4.83,4.83
2650,0.0,1.0,0.5,0.5
2651,0.0,0.0,0.0,0.0
2652,0.0,0.0,0.0,0.0
2653,0.0,1.0,0.5,0.5
2654,1.0,0.0,0.5,0.5
2655,0.0,2.0,1.0,1.0
2656,1.0,0.0,0.5,0.5
2657,0.0,0.0,0.0,0.0
2658,0.0,1.0,0.5,0.5
2659,0.0,0.0,0.0,0.0
2660,0.0,2.0,1.0,1.0
2661,0.0,1.0,0.5,0.5
2662,0.0,15.0,7.5,7.5
2663,0.0,0.0,0.0,0.0
2664,0.0,12.0,6.0,6.0
2665,15.0,12.0,13.5,1.5
2666,11.0,9.0,10.0,1.0
2667,10.0,10.0,10.0,0.0
2668,14.0,9.0,11.5,2.5
2669,10.0,10.0,10.0,0.0
2670,11.0,8.0,9.5,1.5
2671,10.0,8.0,9.0,1.0
2672,9.86,5.0,7.43,2.4299999999999997
2673,9.97,5.96,7.965,2.0050000000000003
2674,8.88,6.56,7.720000000000001,1.1600000000000006
2675,7.11,6.38,6.745,0.3650000000000002
2676,7.43,7.05,7.24,0.18999999999999995
2677,6.24,5.92,6.08,0.16000000000000014
2678,5.2,6.96,6.08,0.8799999999999999
2679,1.0,4.07,2.535,1.5350000000000001
2680,1.0,4.5,2.75,1.75
2681,1.0,0.0,0.5,0.5
2682,0.0,0.0,0.0,0.0
2683,1.0,0.0,0.5,0.5
2684,1.0,0.0,0.5,0.5
2685,0.0,0.0,0.0,0.0
2686,0.0,0.0,0.0,0.0
2687,12.0,1.0,6.5,5.5
2688,10.0,0.0,5.0,5.0
2689,10.0,1.0,5.5,4.5
2690,10.0,0.0,5.0,5.0
2691,11.0,13.0,12.0,1.0
2692,8.0,14.0,11.0,3.0
2693,7.0,11.0,9.0,2.0
2694,10.0,11.0,10.5,0.5
2695,8.0,13.0,10.5,2.5
2696,6.0,11.0,8.5,2.5
2697,7.63,12.0,9.815,2.185
2698,6.49,13.0,9.745000000000001,3.255
2699,8.43,10.0,9.215,0.7850000000000001
2700,5.2,9.0,7.1,1.9
2701,5.27,9.0,7.135,1.8650000000000002
2702,5.74,10.0,7.87,2.13
2703,0.0,9.0,4.5,4.5
2704,1.0,10.0,5.5,4.5
2705,0.0,9.0,4.5,4.5
2706,2.0,10.0,6.0,4.0
2707,2.0,10.7,6.35,4.35
2708,3.0,11.53,7.265,4.265
2709,2.0,11.24,6.62,4.62
2710,1.0,11.65,6.325,5.325
2711,1.0,9.7,5.35,4.35
2712,0.0,8.82,4.41,4.41
2713,0.0,8.77,4.385,4.385
2714,0.0,1.0,0.5,0.5
2715,0.0,0.0,0.0,0.0
2716,10.0,1.0,5.5,4.5
2717,13.0,1.0,7.0,6.0
2718,10.0,1.0,5.5,4.5
2719,9.0,0.0,4.5,4.5
2720,9.0,1.0,5.0,4.0
2721,6.0,13.0,9.5,3.5
2722,7.0,12.0,9.5,2.5
2723,10.13,13.0,11.565000000000001,1.4349999999999996
2724,8.48,11.0,9.74,1.2599999999999998
2725,11.21,11.0,11.105,0.10500000000000043
2726,9.56,0.0,4.78,4.78
2727,8.37,10.0,9.184999999999999,0.8150000000000004
2728,8.29,8.0,8.145,0.14499999999999957
2729,8.33,7.0,7.665,0.665
2730,9.39,6.0,7.695,1.6950000000000003
2731,7.46,6.0,6.73,0.73
2732,6.68,8.36,7.52,0.8399999999999999
2733,8.2,7.56,7.879999999999999,0.31999999999999984
2734,2.0,8.13,5.065,3.0650000000000004
2735,0.0,10.29,5.145,5.145
2736,1.0,8.2,4.6,3.5999999999999996
2737,1.0,6.9,3.95,2.95
2738,2.0,0.0,1.0,1.0
2739,0.0,0.0,0.0,0.0
2740,12.0,0.0,6.0,6.0
2741,12.0,0.0,6.0,6.0
2742,12.0,0.0,6.0,6.0
2743,12.0,0.0,6.0,6.0
2744,10.0,0.0,5.0,5.0
2745,11.0,0.0,5.5,5.5
2746,9.0,0.0,4.5,4.5
2747,11.0,0.0,5.5,5.5
2748,6.0,0.0,3.0,3.0
2749,6.0,0.0,3.0,3.0
2750,10.49,10.0,10.245000000000001,0.2450000000000001
2751,9.46,10.0,9.73,0.2699999999999996
2752,11.26,11.0,11.129999999999999,0.1299999999999999
2753,11.06,7.0,9.030000000000001,2.0300000000000002
2754,12.12,7.0,9.559999999999999,2.5599999999999996
2755,9.76,6.0,7.88,1.88
2756,9.33,5.0,7.165,2.165
2757,10.8,6.0,8.4,2.4000000000000004
2758,9.75,7.6,8.675,1.0750000000000002
2759,24.2,7.33,15.765,8.435
2760,24.05,8.11,16.08,7.970000000000001
2761,23.62,8.33,15.975000000000001,7.6450000000000005
2762,23.64,7.32,15.48,8.16
2763,24.02,7.38,15.7,8.32
2764,22.69,5.7,14.195,8.495000000000001
2765,1.0,0.0,0.5,0.5
2766,1.0,0.0,0.5,0.5
2767,0.0,0.0,0.0,0.0
2768,0.0,0.0,0.0,0.0
2769,2.0,0.0,1.0,1.0
2770,16.0,1.0,8.5,7.5
2771,0.0,0.0,0.0,0.0
2772,2.63,0.0,1.315,1.315
2773,0.27,1.0,0.635,0.365
2774,1.35,0.0,0.675,0.675
2775,0.0,0.0,0.0,0.0
2776,0.0,0.0,0.0,0.0
2777,12.36,12.0,12.18,0.17999999999999972
2778,12.0,12.0,12.0,0.0
2779,11.0,11.0,11.0,0.0
2780,0.0,9.0,4.5,4.5
2781,14.53,8.0,11.265,3.2649999999999997
2782,15.89,9.0,12.445,3.4450000000000003
2783,11.0,10.0,10.5,0.5
2784,14.0,8.0,11.0,3.0
2785,16.48,11.0,13.74,2.74
2786,15.65,12.0,13.825,1.8250000000000002
2787,11.61,13.42,12.515,0.9050000000000004
2788,11.72,11.28,11.5,0.22000000000000064
2789,28.38,10.1,19.24,9.139999999999999
2790,12.89,14.21,13.55,0.6600000000000001
2791,25.42,12.48,18.950000000000003,6.470000000000001
2792,25.61,12.27,18.939999999999998,6.67
2793,24.14,11.81,17.975,6.165
2794,22.9,12.43,17.665,5.234999999999999
2795,0.0,13.59,6.795,6.795
2796,0.0,13.38,6.69,6.69
2797,1.0,10.81,5.905,4.905
2798,16.9,10.56,13.73,3.169999999999999
2799,16.29,10.34,13.315,2.9749999999999996
2800,0.0,10.06,5.03,5.03
2801,12.0,0.0,6.0,6.0
2802,11.0,1.0,6.0,5.0
2803,0.0,1.0,0.5,0.5
2804,11.03,1.0,6.015,5.015
2805,9.25,0.0,4.625,4.625
2806,10.32,1.0,5.66,4.66
2807,8.1,1.0,4.55,3.55
2808,10.04,0.0,5.02,5.02
2809,7.82,18.07,12.945,5.125
2810,8.15,18.26,13.205000000000002,5.055000000000001
2811,7.68,16.91,12.295,4.615
2812,7.55,15.85,11.7,4.15
2813,0.0,2.0,1.0,1.0
2814,8.11,15.57,11.84,3.7300000000000004
2815,0.0,13.0,6.5,6.5
2816,0.0,0.0,0.0,0.0
2817,0.0,12.0,6.0,6.0
2818,0.0,12.0,6.0,6.0
2819,0.0,11.0,5.5,5.5
2820,0.0,11.0,5.5,5.5
2821,4.87,9.39,7.130000000000001,2.2600000000000002
2822,0.0,6.0,3.0,3.0
2823,1.0,0.0,0.5,0.5
2824,0.0,9.46,4.73,4.73
2825,0.0,10.26,5.13,5.13
2826,15.38,10.13,12.755,2.625
2827,12.0,10.19,11.094999999999999,0.9050000000000004
2828,11.0,10.39,10.695,0.3049999999999997
2829,9.0,10.2,9.6,0.5999999999999996
2830,10.0,9.12,9.559999999999999,0.4400000000000004
2831,6.0,9.32,7.66,1.6600000000000001
2832,7.0,8.66,7.83,0.8300000000000001
2833,7.0,8.95,7.975,0.9749999999999996
2834,6.08,8.7,7.39,1.3099999999999996
2835,5.98,7.9,6.94,0.96
2836,8.9,8.53,8.715,0.1850000000000005
2837,7.73,9.34,8.535,0.8049999999999997
2838,6.85,8.82,7.835,0.9850000000000003
2839,7.02,4.74,5.88,1.1399999999999997
2840,8.129999999999999,0.0,4.0649999999999995,4.0649999999999995
2841,9.55,1.0,5.275,4.275
2842,9.09,1.0,5.045,4.045
2843,9.24,0.0,4.62,4.62
2844,1.0,0.0,0.5,0.5
2845,0.0,1.0,0.5,0.5
2846,0.0,1.14,0.57,0.57
2847,1.0,0.16,0.58,0.42
2848,0.0,2.0,1.0,1.0
2849,0.0,1.26,0.63,0.63
2850,0.0,14.0,7.0,7.0
2851,0.0,11.0,5.5,5.5
2852,1.0,11.0,6.0,5.0
2853,0.0,12.0,6.0,6.0
2854,13.0,12.0,12.5,0.5
2855,12.0,10.0,11.0,1.0
2856,12.0,11.0,11.5,0.5
2857,11.0,10.0,10.5,0.5
2858,12.0,9.0,10.5,1.5
2859,8.0,9.0,8.5,0.5
2860,9.0,8.0,8.5,0.5
2861,8.0,8.2,8.1,0.09999999999999964
2862,8.0,9.47,8.735,0.7350000000000003
2863,8.0,10.4,9.2,1.2000000000000002
2864,9.0,11.98,10.49,1.4900000000000002
2865,4.0,10.32,7.16,3.16
2866,6.0,10.96,8.48,2.4800000000000004
2867,7.8,11.03,9.415,1.6149999999999998
2868,9.82,10.78,10.3,0.47999999999999954
2869,10.19,9.49,9.84,0.34999999999999964
2870,9.08,10.1,9.59,0.5099999999999998
2871,9.65,10.33,9.99,0.33999999999999986
2872,0.0,23.12,11.56,11.56
2873,0.0,2.0,1.0,1.0
2874,0.0,1.0,0.5,0.5
2875,1.0,0.0,0.5,0.5
2876,0.0,1.0,0.5,0.5
2877,0.0,2.0,1.0,1.0
2878,0.0,0.0,0.0,0.0
2879,0.0,0.0,0.0,0.0
2880,1.0,0.0,0.5,0.5
2881,0.0,0.0,0.0,0.0
2882,0.0,1.0,0.5,0.5
2883,0.0,1.0,0.5,0.5
2884,0.0,3.0,1.5,1.5
2885,0.0,0.0,0.0,0.0
2886,0.0,4.61,2.305,2.305
2887,13.0,0.0,6.5,6.5
2888,0.0,0.0,0.0,0.0
2889,13.0,2.0,7.5,5.5
2890,0.0,2.2,1.1,1.1
2891,1.0,13.43,7.215,6.215
2892,11.0,12.0,11.5,0.5
2893,9.0,12.0,10.5,1.5
2894,8.0,12.0,10.0,2.0
2895,9.0,9.0,9.0,0.0
2896,8.0,8.0,8.0,0.0
2897,4.0,10.0,7.0,3.0
2898,4.0,8.0,6.0,2.0
2899,5.77,9.0,7.385,1.6150000000000002
2900,6.61,9.52,8.065,1.4549999999999996
2901,6.91,11.7,9.305,2.3949999999999996
2902,6.07,12.26,9.165,3.0949999999999998
2903,5.82,11.53,8.675,2.8549999999999995
2904,5.97,9.0,7.484999999999999,1.5150000000000001
2905,1.0,23.76,12.38,11.38
2906,0.0,22.92,11.46,11.46
2907,1.0,0.0,0.5,0.5
2908,0.0,0.0,0.0,0.0
2909,0.0,0.0,0.0,0.0
2910,0.0,1.0,0.5,0.5
2911,0.0,2.0,1.0,1.0
2912,0.0,0.0,0.0,0.0
2913,0.0,1.0,0.5,0.5
2914,11.0,0.0,5.5,5.5
2915,10.0,0.0,5.0,5.0
2916,9.0,0.0,4.5,4.5
2917,9.0,3.0,6.0,3.0
2918,8.0,1.0,4.5,3.5
2919,8.0,1.0,4.5,3.5
2920,7.0,0.0,3.5,3.5
2921,7.0,15.0,11.0,4.0
2922,9.91,12.0,10.955,1.045
2923,8.4,12.0,10.2,1.7999999999999998
2924,6.95,0.0,3.475,3.475
2925,5.9,11.0,8.45,2.55
2926,7.24,13.0,10.120000000000001,2.88
2927,8.52,0.0,4.26,4.26
2928,6.69,8.0,7.345000000000001,0.6549999999999998
2929,8.64,9.25,8.945,0.3049999999999997
2930,5.42,9.67,7.545,2.125
2931,6.37,8.52,7.445,1.0749999999999997
2932,1.0,9.58,5.29,4.29
2933,0.0,7.41,3.705,3.705
2934,0.0,7.5,3.75,3.75
2935,0.0,8.05,4.025,4.025
2936,0.0,7.2,3.6,3.6
2937,1.0,8.469999999999999,4.734999999999999,3.7349999999999994
2938,0.0,0.0,0.0,0.0
2939,0.0,0.0,0.0,0.0
2940,0.0,1.0,0.5,0.5
2941,1.0,0.0,0.5,0.5
2942,1.0,0.0,0.5,0.5
2943,0.0,0.0,0.0,0.0
2944,0.0,0.0,0.0,0.0
2945,12.0,2.0,7.0,5.0
2946,12.0,1.0,6.5,5.5
2947,11.0,0.0,5.5,5.5
2948,12.0,0.0,6.0,6.0
2949,10.0,0.0,5.0,5.0
2950,13.0,0.0,6.5,6.5
2951,8.0,0.0,4.0,4.0
2952,11.88,11.0,11.440000000000001,0.4400000000000004
2953,11.44,10.0,10.719999999999999,0.7199999999999999
2954,12.75,11.0,11.875,0.875
2955,12.43,10.0,11.215,1.2149999999999999
2956,11.21,9.0,10.105,1.1050000000000004
2957,25.83,11.82,18.825,7.004999999999999
2958,11.32,10.53,10.925,0.39500000000000046
2959,11.4,10.76,11.08,0.3200000000000003
2960,12.05,11.11,11.58,0.47000000000000064
2961,10.57,9.35,9.96,0.6100000000000003
2962,23.01,9.14,16.075000000000003,6.9350000000000005
2963,1.0,8.84,4.92,3.92
2964,0.0,9.18,4.59,4.59
2965,0.0,8.33,4.165,4.165
2966,1.0,1.0,1.0,0.0
2967,0.0,0.0,0.0,0.0
2968,0.0,0.0,0.0,0.0
2969,0.0,0.0,0.0,0.0
2970,13.0,0.0,6.5,6.5
2971,12.0,0.0,6.0,6.0
2972,12.0,0.0,6.0,6.0
2973,11.0,12.0,11.5,0.5
2974,11.0,10.0,10.5,0.5
2975,10.0,11.0,10.5,0.5
2976,12.0,8.0,10.0,2.0
2977,11.0,9.0,10.0,1.0
2978,9.0,8.0,8.5,0.5
2979,8.0,9.0,8.5,0.5
2980,8.15,6.0,7.075,1.0750000000000002
2981,8.19,6.0,7.095,1.0949999999999998
2982,8.23,7.93,8.08,0.15000000000000036
2983,9.38,7.39,8.385,0.9950000000000006
2984,10.13,6.97,8.55,1.5800000000000005
2985,8.95,6.82,7.885,1.0649999999999995
2986,5.28,7.36,6.32,1.04
2987,0.0,6.32,3.16,3.16
2988,1.0,8.11,4.555,3.5549999999999997
2989,3.0,9.22,6.11,3.1100000000000003
2990,2.0,9.26,5.63,3.63
2991,0.0,8.84,4.42,4.42
2992,0.0,7.94,3.97,3.97
2993,1.0,9.24,5.12,4.12
2994,2.0,0.0,1.0,1.0
2995,1.0,0.0,0.5,0.5
2996,2.0,1.0,1.5,0.5
2997,0.0,0.0,0.0,0.0
2998,0.0,1.0,0.5,0.5
2999,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0
3001,0.0,1.0,0.5,0.5
3002,0.0,0.0,0.0,0.0
3003,0.0,1.0,0.5,0.5
3004,10.0,12.0,11.0,1.0
3005,11.0,12.0,11.5,0.5
3006,9.0,11.0,10.0,1.0
3007,8.0,12.0,10.0,2.0
3008,8.0,12.0,10.0,2.0
3009,6.0,10.0,8.0,2.0
3010,12.32,10.0,11.16,1.1600000000000001
3011,10.56,10.0,10.280000000000001,0.28000000000000025
3012,11.57,10.0,10.785,0.7850000000000001
3013,11.11,7.0,9.055,2.0549999999999997
3014,10.77,10.0,10.385,0.3849999999999998
3015,11.67,11.0,11.335,0.33499999999999996
3016,11.65,11.67,11.66,0.009999999999999787
3017,23.14,13.05,18.095,5.045
3018,23.73,8.96,16.345,7.385
3019,21.67,9.24,15.455000000000002,6.215000000000001
3020,1.0,10.69,5.845,4.845
3021,0.0,10.66,5.33,5.33
3022,0.0,11.75,5.875,5.875
3023,0.0,8.96,4.48,4.48
3024,0.0,8.56,4.28,4.28
3025,0.0,3.0,1.5,1.5
3026,1.0,0.0,0.5,0.5
3027,0.0,0.0,0.0,0.0
3028,1.0,0.0,0.5,0.5
3029,1.0,0.0,0.5,0.5
3030,16.0,0.01,8.005,7.995
3031,0.0,0.42,0.21,0.21
3032,13.0,2.0,7.5,5.5
3033,13.0,1.0,7.0,6.0
3034,0.0,0.0,0.0,0.0
3035,12.0,0.0,6.0,6.0
3036,12.0,13.6,12.8,0.7999999999999998
3037,10.0,12.0,11.0,1.0
3038,10.0,0.0,5.0,5.0
3039,9.0,12.0,10.5,1.5
3040,9.0,12.0,10.5,1.5
3041,8.0,11.0,9.5,1.5
3042,11.0,9.0,10.0,1.0
3043,8.0,0.0,4.0,4.0
3044,9.1,8.0,8.55,0.5499999999999998
3045,9.83,5.79,7.8100000000000005,2.02
3046,10.65,8.84,9.745000000000001,0.9050000000000004
3047,10.57,8.99,9.780000000000001,0.79
3048,10.81,8.47,9.64,1.17
3049,9.41,7.87,8.64,0.77
3050,10.43,8.129999999999999,9.28,1.1500000000000004
3051,11.54,8.58,10.059999999999999,1.4799999999999995
3052,23.77,2.0,12.885,10.885
3053,0.0,0.0,0.0,0.0
3054,0.0,0.0,0.0,0.0
3055,0.0,0.0,0.0,0.0
3056,1.0,0.0,0.5,0.5
3057,4.0,0.0,2.0,2.0
3058,4.62,0.0,2.31,2.31
3059,0.0,0.0,0.0,0.0
3060,1.0,0.0,0.5,0.5
3061,1.0,0.0,0.5,0.5
3062,1.0,1.0,1.0,0.0
3063,17.05,0.0,8.525,8.525
3064,0.15,12.0,6.075,5.925
3065,1.0,10.0,5.5,4.5
3066,18.81,10.0,14.405,4.404999999999999
3067,0.0,6.0,3.0,3.0
3068,12.59,6.0,9.295,3.295
3069,13.55,9.0,11.275,2.2750000000000004
3070,0.0,4.0,2.0,2.0
3071,12.0,7.44,9.72,2.28
3072,12.0,7.56,9.78,2.22
3073,10.0,8.82,9.41,0.5899999999999999
3074,10.0,7.52,8.76,1.2400000000000002
3075,7.0,7.5,7.25,0.25
3076,8.0,7.18,7.59,0.41000000000000014
3077,16.34,6.23,11.285,5.055
3078,13.35,0.0,6.675,6.675
3079,5.0,0.0,2.5,2.5
3080,9.07,1.0,5.035,4.035
3081,6.84,1.0,3.92,2.92
3082,6.74,0.0,3.37,3.37
3083,6.58,1.0,3.79,2.79
3084,8.91,3.0,5.955,2.955
3085,6.05,0.0,3.025,3.025
3086,10.02,0.0,5.01,5.01
3087,22.82,0.0,11.41,11.41
3088,6.64,0.0,3.32,3.32
3089,6.8,0.0,3.4,3.4
3090,0.0,12.0,6.0,6.0
3091,0.0,12.0,6.0,6.0
3092,1.0,11.0,6.0,5.0
3093,0.0,9.0,4.5,4.5
3094,16.0,7.0,11.5,4.5
3095,16.0,0.0,8.0,8.0
3096,0.0,6.0,3.0,3.0
3097,11.0,4.96,7.98,3.02
3098,11.0,7.85,9.425,1.5750000000000002
3099,7.0,8.08,7.54,0.54
3100,5.0,10.16,7.58,2.58
3101,9.0,9.25,9.125,0.125
3102,3.0,9.18,6.09,3.09
3103,6.0,10.31,8.155000000000001,2.1550000000000002
3104,2.0,10.89,6.445,4.445
3105,3.49,10.77,7.13,3.6399999999999997
