,Turn_100,Turn_101,mean,std
2717,47.88000000000011,,47.88000000000011,0.0
2718,39.26999999999998,20.59999999999991,29.934999999999945,9.335000000000036
2719,24.80999999999995,20.82000000000016,22.815000000000055,1.9949999999998944
2720,24.14000000000033,26.38000000000011,25.26000000000022,1.119999999999889
2721,18.17000000000007,30.12999999999965,24.14999999999986,5.979999999999791
2722,18.95000000000027,26.67999999999984,22.815000000000055,3.8649999999997853
2723,34.23999999999978,43.03999999999996,38.63999999999987,4.400000000000087
2725,35.40999999999985,23.23999999999978,29.324999999999815,6.085000000000033
2727,34.57000000000016,25.06999999999971,29.819999999999933,4.750000000000224
2728,18.75,20.94000000000005,19.845000000000027,1.0950000000000255
2730,31.71000000000004,17.72000000000025,24.715000000000146,6.994999999999894
2732,30.15000000000009,34.68000000000029,32.41500000000019,2.2650000000001
2733,32.92000000000007,32.60999999999967,32.76499999999987,0.1550000000002001
2734,27.98000000000002,19.38999999999987,23.684999999999945,4.295000000000076
2735,24.23000000000002,36.10000000000036,30.16500000000019,5.9350000000001675
2736,27.47000000000025,31.51999999999998,29.495000000000115,2.0249999999998636
2737,29.84000000000015,30.04999999999973,29.94499999999994,0.10499999999979082
2738,21.74000000000024,12.0,16.87000000000012,4.87000000000012
2739,26.94999999999982,23.51999999999998,25.2349999999999,1.7149999999999217
2740,21.42999999999984,22.9699999999998,22.199999999999818,0.7699999999999801
2741,25.95000000000027,,25.95000000000027,0.0
2742,46.82000000000016,,46.82000000000016,0.0
2743,25.62999999999965,26.35999999999967,25.99499999999966,0.3650000000000091
2744,24.30999999999995,21.02999999999975,22.66999999999985,1.6400000000001
2745,22.38000000000011,23.51000000000022,22.945000000000164,0.5650000000000546
2747,40.43000000000029,,40.43000000000029,0.0
2748,16.98000000000002,22.92000000000007,19.950000000000045,2.9700000000000237
2749,59.19000000000005,,59.19000000000005,0.0
2750,36.21000000000004,27.02999999999975,31.619999999999898,4.590000000000147
2752,34.94999999999982,39.65999999999985,37.304999999999836,2.3550000000000146
2754,40.65999999999985,36.11000000000013,38.38499999999999,2.27499999999986
2755,34.40999999999985,,34.40999999999985,0.0
2756,33.07999999999993,,33.07999999999993,0.0
2758,36.4699999999998,41.40000000000009,38.934999999999945,2.4650000000001455
2759,53.90999999999985,,53.90999999999985,0.0
2760,35.51999999999998,,35.51999999999998,0.0
2761,41.94000000000005,,41.94000000000005,0.0
2762,53.76000000000022,31.84999999999991,42.805000000000064,10.955000000000155
2763,59.42000000000007,34.23000000000002,46.825000000000045,12.595000000000027
2764,35.38999999999987,35.23000000000002,35.309999999999945,0.07999999999992724
2765,14.01000000000022,12.0,13.00500000000011,1.00500000000011
2766,32.65000000000009,15.04999999999973,23.84999999999991,8.80000000000018
2768,30.98000000000002,29.98000000000002,30.48000000000002,0.5
2769,33.28999999999996,28.38999999999987,30.83999999999991,2.4500000000000437
2771,45.74000000000024,,45.74000000000024,0.0
2772,33.56999999999971,25.16999999999962,29.369999999999663,4.200000000000044
2773,26.21000000000004,23.7199999999998,24.964999999999918,1.24500000000012
2774,29.33999999999969,,29.33999999999969,0.0
2775,22.04999999999973,28.7199999999998,25.384999999999764,3.3350000000000346
2776,19.2199999999998,27.73000000000002,23.47499999999991,4.255000000000111
2777,28.99000000000024,43.15000000000009,36.070000000000164,7.079999999999925
2778,43.25,26.63999999999987,34.944999999999936,8.305000000000065
2781,41.4699999999998,25.20000000000027,33.335000000000036,8.134999999999765
2782,49.4699999999998,22.19999999999982,35.83499999999981,13.63499999999999
2784,42.51000000000022,37.80999999999995,40.16000000000008,2.350000000000133
2785,42.32999999999993,24.55000000000018,33.440000000000055,8.889999999999874
2786,40.30000000000018,39.66999999999962,39.9849999999999,0.31500000000028194
2787,22.17000000000007,39.80999999999995,30.99000000000001,8.819999999999942
2788,20.17000000000007,22.59000000000015,21.38000000000011,1.21000000000004
2789,63.31999999999971,23.21000000000004,43.26499999999987,20.054999999999836
2790,33.51999999999998,38.13999999999987,35.82999999999993,2.3099999999999454
2791,61.01000000000022,42.25,51.63000000000011,9.38000000000011
2793,33.38000000000011,35.4699999999998,34.424999999999955,1.0449999999998454
2794,39.07000000000016,39.26000000000022,39.16500000000019,0.09500000000003084
2796,29.48000000000002,36.5300000000002,33.00500000000011,3.525000000000089
2797,29.86000000000013,39.59999999999991,34.73000000000002,4.869999999999889
2798,30.41000000000031,,30.41000000000031,0.0
2799,52.68000000000029,36.28999999999996,44.48500000000013,8.195000000000167
2801,27.36000000000013,,27.36000000000013,0.0
2804,37.94000000000005,28.42999999999984,33.184999999999945,4.755000000000104
2805,19.13000000000011,12.5,15.815000000000055,3.3150000000000546
2806,36.65000000000009,,36.65000000000009,0.0
2807,20.36999999999989,26.00999999999976,23.189999999999827,2.8199999999999346
2809,29.44999999999982,34.01999999999998,31.7349999999999,2.28500000000008
2810,28.01000000000022,34.59999999999991,31.305000000000064,3.2949999999998454
2811,29.21000000000004,31.07999999999993,30.144999999999985,0.9349999999999454
2812,33.34999999999991,29.42999999999984,31.389999999999873,1.9600000000000346
2813,30.67999999999984,21.98000000000002,26.32999999999993,4.349999999999909
2814,32.46000000000004,26.07000000000016,29.2650000000001,3.1949999999999417
2816,25.46000000000004,26.86000000000013,26.160000000000085,0.7000000000000455
2817,29.94999999999982,25.74000000000024,27.84500000000003,2.104999999999791
2818,9.470000000000255,,9.470000000000255,0.0
2819,10.26999999999998,23.85000000000036,17.06000000000017,6.79000000000019
2820,23.8100000000004,25.17999999999984,24.49500000000012,0.6849999999997198
2821,24.07000000000016,38.79999999999973,31.434999999999945,7.3649999999997835
2823,24.30999999999995,,24.30999999999995,0.0
2824,21.34000000000015,47.44000000000005,34.3900000000001,13.04999999999995
2825,26.07999999999993,20.82999999999993,23.45499999999993,2.625
2826,49.23000000000002,37.67999999999984,43.45499999999993,5.775000000000087
2827,30.38000000000011,,30.38000000000011,0.0
2828,40.76000000000022,,40.76000000000022,0.0
2829,21.67000000000007,33.51999999999998,27.595000000000027,5.924999999999956
2830,22.05999999999995,33.7800000000002,27.920000000000073,5.8600000000001256
2831,36.18000000000029,31.96000000000004,34.070000000000164,2.1100000000001256
2832,19.11999999999989,31.43000000000029,25.27500000000009,6.1550000000002
2833,23.52999999999975,33.30999999999995,28.419999999999852,4.890000000000102
2834,33.42000000000007,35.25999999999976,34.33999999999992,0.9199999999998454
2836,38.11999999999989,35.68000000000029,36.90000000000009,1.2199999999998
2837,20.63000000000011,,20.63000000000011,0.0
2838,31.65999999999985,30.2800000000002,30.970000000000027,0.6899999999998254
2839,32.15000000000009,28.77999999999975,30.464999999999918,1.685000000000171
2841,28.04999999999973,26.44000000000005,27.24499999999989,0.8049999999998398
2842,28.32000000000016,32.21000000000004,30.2650000000001,1.9449999999999417
2843,30.69999999999982,26.56999999999971,28.634999999999764,2.0650000000000563
2844,33.67999999999984,10.28999999999996,21.9849999999999,11.694999999999942
2846,27.11000000000013,32.12000000000035,29.615000000000244,2.505000000000111
2847,25.72000000000025,21.20999999999958,23.464999999999918,2.2550000000003347
2849,24.76999999999998,21.65999999999985,23.214999999999915,1.5550000000000637
2851,23.71000000000004,,23.71000000000004,0.0
2852,28.38999999999987,,28.38999999999987,0.0
2853,21.44000000000005,,21.44000000000005,0.0
