,channel_100,channel_101,channel_102,channel_103
3899,6,4,5,5
3900,2,6,5,4
3901,8,6,5,3
3902,9,3,7,4
3903,4,4,6,7
3904,7,8,5,7
3905,5,7,7,8
3906,9,10,3,8
3907,7,5,6,6
3908,5,2,4,5
3909,2,1,2,3
3910,1,1,1,0
3911,0,0,0,0
3912,0,0,0,0
3913,0,0,0,0
3914,0,0,0,0
3915,0,0,0,0
3916,0,0,0,0
3917,0,0,0,0
3918,0,0,0,0
3919,0,0,0,0
3920,0,0,0,0
3921,8,9,10,11
3922,9,9,8,8
3923,7,7,7,10
3924,3,3,6,7
3925,5,2,8,5
3926,4,6,8,6
3927,6,6,11,7
3928,5,9,9,7
3929,6,4,4,5
3930,8,2,7,4
3931,7,5,5,5
3932,6,5,6,4
3933,2,3,1,2
3934,2,0,0,1
3935,0,0,0,0
3936,0,0,0,0
3937,0,0,1,0
3938,0,0,0,0
3939,0,0,0,0
3940,0,0,0,0
3941,0,0,0,0
3942,0,0,0,0
3943,0,0,0,0
3944,0,0,0,0
3945,9,5,9,11
3946,5,7,5,10
3947,4,6,5,7
3948,7,4,6,6
3949,7,4,8,3
3950,6,4,3,5
3951,3,5,4,4
3952,3,2,4,6
3953,3,6,6,5
3954,4,4,5,8
3955,10,7,5,7
3956,8,7,3,5
3957,1,3,2,1
3958,0,0,1,1
3959,0,0,1,0
3960,0,0,0,0
3961,0,0,0,0
3962,0,0,0,0
3963,0,0,0,0
3964,0,0,0,0
3965,0,0,0,0
3966,0,0,0,0
3967,0,0,0,0
3968,0,0,0,0
3969,5,8,9,5
3970,7,8,6,5
3971,5,10,5,7
3972,6,4,4,6
3973,8,4,4,6
3974,10,2,2,5
3975,11,5,2,6
3976,7,7,6,3
3977,8,7,6,4
3978,6,5,4,8
3979,4,8,2,4
3980,7,5,3,3
3981,4,1,0,2
3982,0,0,0,1
3983,0,0,0,0
3984,0,0,0,0
3985,0,0,0,0
3986,0,0,0,0
3987,0,0,0,0
3988,0,0,0,0
3989,0,0,0,0
3990,0,0,0,0
3991,0,0,0,0
3992,0,0,0,0
3993,6,7,8,9
3994,6,7,7,4
3995,3,7,8,3
3996,5,7,5,4
3997,8,7,3,9
3998,9,8,4,4
3999,10,6,5,4
4000,6,7,2,5
4001,3,9,3,8
4002,4,7,4,5
4003,7,6,5,2
4004,5,6,2,2
4005,2,2,1,1
4006,1,1,0,0
4007,0,0,0,0
4008,0,0,0,1
4009,0,0,0,0
4010,0,0,0,0
4011,0,0,0,0
4012,0,0,0,0
4013,0,0,0,0
4014,0,0,0,0
4015,0,0,0,0
4016,0,0,0,0
4017,11,9,7,9
4018,11,8,7,11
4019,8,6,8,6
4020,5,4,3,3
4021,7,3,3,4
4022,9,5,4,3
4023,11,7,3,7
4024,8,6,4,7
4025,6,7,4,8
4026,7,6,6,7
4027,10,4,5,4
4028,7,4,5,2
4029,2,1,1,0
4030,1,0,0,0
4031,0,0,0,0
4032,0,0,0,1
4033,0,0,0,0
4034,0,0,0,0
4035,0,0,0,0
4036,0,0,0,0
4037,0,0,0,0
4038,0,0,0,0
4039,0,0,0,0
4040,0,0,0,0
4041,11,5,7,8
4042,7,7,9,13
4043,3,3,6,12
4044,4,6,9,7
4045,3,5,6,4
4046,5,7,2,5
4047,6,6,6,5
4048,3,8,7,2
4049,6,8,6,5
4050,4,7,4,7
4051,8,2,4,7
4052,7,5,7,6
4053,3,2,4,3
4054,2,0,2,0
4055,0,0,0,0
4056,0,0,0,0
4057,0,0,0,0
4058,0,0,0,0
4059,0,0,0,0
4060,0,0,0,0
4061,0,0,0,0
4062,0,0,0,0
4063,0,0,0,0
4064,0,0,0,0
4065,9,7,13,11
4066,10,5,6,9
4067,8,8,5,6
4068,7,4,3,6
4069,6,4,3,11
4070,4,5,3,11
4071,3,4,6,10
4072,4,7,5,7
4073,4,5,3,5
4074,5,5,5,8
4075,4,7,4,6
4076,5,5,2,5
4077,1,2,0,2
4078,0,1,0,1
4079,0,0,0,0
4080,0,0,0,0
4081,0,0,0,0
4082,0,0,0,0
4083,0,0,0,0
4084,0,0,0,0
4085,0,0,0,0
4086,0,0,0,0
4087,0,0,0,0
4088,0,0,0,0
4089,10,8,9,10
4090,6,5,11,11
4091,6,4,8,11
4092,4,4,5,4
4093,4,2,4,4
4094,3,4,6,4
4095,6,4,7,7
4096,4,5,5,9
4097,5,6,3,6
4098,3,1,1,5
4099,4,8,5,4
4100,3,5,5,2
4101,1,0,3,2
4102,0,0,1,0
4103,0,0,0,0
4104,0,0,0,0
4105,0,0,0,0
4106,0,0,0,0
4107,0,0,0,0
4108,0,0,0,0
4109,0,0,0,0
4110,0,0,0,0
4111,0,0,0,0
4112,0,0,0,0
4113,13,8,6,8
4114,12,8,8,8
4115,7,8,10,6
4116,5,5,7,4
4117,5,4,7,2
4118,5,7,7,7
4119,2,6,8,7
4120,7,8,4,5
4121,9,6,8,5
4122,8,4,10,3
4123,9,5,7,4
4124,9,6,5,2
4125,5,4,1,0
4126,4,0,0,0
4127,0,0,0,0
4128,0,0,0,0
4129,0,0,0,0
4130,0,0,0,0
4131,0,1,0,0
4132,0,0,0,0
4133,0,0,0,0
4134,0,0,0,0
4135,0,0,0,0
4136,0,0,0,0
4137,14,9,8,6
4138,11,9,9,8
4139,7,8,9,5
4140,4,5,5,6
4141,6,5,5,3
4142,11,4,7,3
4143,8,4,8,4
4144,5,9,10,6
4145,10,8,9,5
4146,5,4,6,4
4147,9,4,3,4
4148,8,6,6,3
4149,3,2,1,0
4150,1,0,1,0
4151,0,0,0,0
4152,0,0,0,0
4153,0,0,0,0
4154,0,0,0,0
4155,0,0,0,0
4156,0,0,0,0
4157,0,0,0,0
4158,0,0,0,0
4159,0,0,0,0
4160,0,0,0,0
4161,9,7,5,7
4162,10,9,5,5
4163,5,4,5,5
4164,2,5,5,4
4165,5,6,6,3
4166,6,3,7,6
4167,6,3,7,8
4168,5,5,6,5
4169,6,6,5,4
4170,7,6,5,3
4171,8,5,5,2
4172,8,5,1,1
4173,1,2,1,0
4174,0,0,0,0
4175,0,0,0,0
4176,0,0,0,0
4177,0,0,0,0
4178,0,0,1,0
4179,0,0,0,0
4180,0,0,0,0
4181,0,0,0,0
4182,0,0,0,0
4183,0,0,0,0
4184,0,0,0,0
4185,10,12,8,10
4186,9,9,8,9
4187,6,5,8,6
4188,5,5,3,4
4189,5,2,2,4
4190,6,3,5,5
4191,6,8,4,6
4192,8,9,7,5
4193,5,9,6,6
4194,4,4,5,5
4195,4,4,0,6
4196,4,4,1,6
4197,1,3,0,2
4198,0,0,1,0
4199,0,0,0,0
4200,0,0,0,0
4201,0,0,0,0
4202,0,0,0,0
4203,0,0,0,0
4204,0,0,0,0
4205,0,0,0,0
4206,0,1,0,0
4207,0,0,0,0
4208,0,0,0,0
4209,8,8,10,8
4210,6,8,9,9
4211,6,4,4,9
4212,4,4,3,10
4213,2,2,3,5
4214,3,2,5,3
4215,2,4,5,7
4216,5,2,3,4
4217,7,6,5,6
4218,4,4,8,7
4219,4,2,5,6
4220,2,1,2,6
4221,0,1,2,3
4222,0,1,1,1
4223,0,0,0,0
4224,0,0,0,0
4225,0,0,0,0
4226,0,0,0,0
4227,0,0,0,0
4228,0,0,0,0
4229,0,0,0,0
4230,0,0,0,0
4231,0,0,0,0
4232,0,0,0,0
4233,7,5,8,7
4234,3,5,3,5
4235,4,2,3,5
4236,5,2,5,5
4237,7,3,6,6
4238,5,7,4,5
4239,6,7,6,9
4240,6,7,4,4
4241,7,5,3,4
4242,5,2,6,3
4243,3,2,3,4
4244,1,4,3,8
4245,0,2,2,4
4246,0,1,0,2
4247,0,0,0,0
4248,0,0,0,0
4249,0,0,0,0
4250,0,0,0,0
4251,0,0,0,0
4252,0,0,0,0
4253,0,0,0,0
4254,0,0,0,0
4255,0,0,0,0
4256,0,0,0,0
4257,10,8,8,7
4258,7,7,4,8
4259,4,8,5,8
4260,5,5,5,5
4261,3,3,5,4
4262,1,6,3,6
4263,5,5,7,7
4264,5,3,8,13
4265,3,5,7,9
4266,5,6,5,6
4267,9,6,4,4
4268,2,7,5,5
4269,0,2,2,2
4270,0,0,0,1
4271,0,0,0,0
4272,0,0,0,0
4273,0,0,0,0
4274,0,0,0,0
4275,0,0,0,0
4276,0,0,0,0
4277,0,0,0,0
4278,0,0,0,0
4279,0,0,0,0
4280,0,0,0,0
4281,9,9,12,11
4282,10,9,10,6
4283,8,8,8,5
4284,9,6,4,4
4285,8,5,5,6
4286,3,6,6,3
4287,5,7,2,4
4288,5,3,1,5
4289,4,5,1,7
4290,4,5,2,8
4291,5,5,1,5
4292,7,6,8,3
4293,3,1,3,1
4294,1,0,1,1
4295,0,1,0,0
4296,0,0,0,0
4297,0,0,0,0
4298,0,0,0,0
4299,0,0,0,0
4300,0,0,0,0
4301,0,0,0,0
4302,0,0,0,0
4303,0,0,0,0
4304,0,0,0,0
4305,9,7,5,10
4306,6,9,6,13
4307,4,6,6,8
4308,4,5,2,5
4309,6,3,3,4
4310,5,4,6,6
4311,5,7,6,8
4312,1,4,6,9
4313,5,3,4,8
4314,8,5,5,6
4315,4,3,7,5
