,db_100,db_101,db_102,db_103
2988,4.0,1.0,0.0,1.0
2989,2.0,0.0,0.0,2.0
2990,1.0,0.0,0.0,2.0
2991,1.0,0.0,0.0,3.0
2992,0.0,2.0,0.0,2.0
2993,0.0,2.0,0.0,2.0
2994,0.0,3.0,0.0,1.0
2995,0.0,3.0,0.0,1.0
2996,0.0,4.0,0.0,1.0
2997,0.0,4.0,1.0,1.0
2998,0.0,4.0,1.0,1.0
2999,0.0,4.0,1.0,1.0
3000,0.0,4.0,1.0,2.0
3001,0.0,4.0,1.0,2.0
3002,0.0,4.0,1.0,2.0
3003,0.0,5.0,1.0,3.0
3004,0.0,5.0,1.0,3.0
3005,0.0,5.0,1.0,3.0
3006,0.0,6.0,2.0,3.0
3007,0.0,3.0,1.0,3.0
3008,0.0,2.0,1.0,4.0
3009,0.0,2.0,1.0,3.0
3010,0.0,2.0,1.0,2.0
3011,0.0,4.0,1.0,1.0
3012,0.0,4.0,1.0,1.0
3013,0.0,3.0,2.0,1.0
3014,0.0,2.0,2.0,1.0
3015,0.0,1.0,3.0,0.0
3016,0.0,1.0,3.0,0.0
3017,0.0,1.0,4.0,0.0
3018,0.0,1.0,1.0,0.0
3019,0.0,1.0,1.0,0.0
3020,0.0,1.0,1.0,0.0
3021,0.0,1.0,1.0,0.0
3022,1.0,1.0,2.0,0.0
3023,1.0,1.0,2.0,0.0
3024,1.0,2.0,2.0,0.0
3025,1.0,2.0,2.0,1.0
3026,2.0,2.0,4.0,2.0
3027,2.0,3.0,4.0,2.0
3028,2.0,3.0,4.0,2.0
3029,2.0,3.0,5.0,2.0
3030,2.0,3.0,5.0,2.0
3031,2.0,2.0,4.0,2.0
3032,1.0,2.0,4.0,2.0
3033,1.0,3.0,4.0,2.0
3034,3.0,3.0,4.0,1.0
3035,2.0,3.0,4.0,1.0
3036,1.0,3.0,4.0,0.0
3037,1.0,1.0,4.0,1.0
3038,2.0,0.0,4.0,1.0
3039,2.0,0.0,3.0,1.0
3040,1.0,0.0,5.0,1.0
3041,1.0,0.0,5.0,0.0
3042,1.0,0.0,3.0,0.0
3043,1.0,0.0,3.0,0.0
3044,1.0,0.0,3.0,0.0
3045,1.0,0.0,3.0,0.0
3046,1.0,0.0,3.0,0.0
3047,2.0,0.0,3.0,0.0
3048,3.0,0.0,3.0,1.0
3049,3.0,0.0,3.0,1.0
3050,3.0,0.0,3.0,1.0
3051,3.0,1.0,4.0,1.0
3052,3.0,1.0,4.0,3.0
3053,3.0,1.0,4.0,3.0
3054,3.0,1.0,4.0,3.0
3055,1.0,1.0,2.0,3.0
3056,0.0,1.0,2.0,3.0
3057,0.0,1.0,1.0,3.0
3058,0.0,1.0,1.0,4.0
3059,0.0,1.0,1.0,4.0
3060,0.0,1.0,1.0,4.0
3061,0.0,1.0,2.0,3.0
3062,0.0,1.0,1.0,4.0
3063,1.0,1.0,2.0,3.0
3064,1.0,1.0,1.0,1.0
3065,0.0,1.0,1.0,0.0
3066,1.0,1.0,1.0,0.0
3067,1.0,1.0,2.0,0.0
3068,1.0,1.0,2.0,0.0
3069,1.0,1.0,2.0,0.0
3070,1.0,1.0,2.0,0.0
3071,1.0,1.0,3.0,0.0
3072,1.0,1.0,3.0,1.0
3073,1.0,1.0,3.0,1.0
3074,1.0,1.0,3.0,2.0
3075,2.0,1.0,3.0,2.0
3076,2.0,2.0,3.0,3.0
3077,2.0,2.0,3.0,4.0
3078,2.0,3.0,4.0,4.0
3079,1.0,2.0,2.0,4.0
3080,1.0,2.0,2.0,3.0
3081,1.0,2.0,1.0,3.0
3082,1.0,2.0,1.0,3.0
3083,3.0,3.0,1.0,3.0
3084,3.0,3.0,1.0,2.0
3085,3.0,4.0,1.0,1.0
3086,2.0,3.0,2.0,1.0
3087,0.0,4.0,2.0,1.0
3088,1.0,3.0,2.0,1.0
3089,1.0,2.0,0.0,0.0
3090,2.0,0.0,0.0,0.0
3091,2.0,0.0,1.0,0.0
3092,2.0,1.0,1.0,0.0
3093,3.0,1.0,1.0,0.0
3094,4.0,2.0,1.0,0.0
3095,4.0,2.0,1.0,0.0
3096,4.0,2.0,1.0,0.0
3097,4.0,2.0,1.0,0.0
3098,4.0,2.0,1.0,0.0
3099,4.0,2.0,1.0,0.0
3100,4.0,2.0,1.0,1.0
3101,4.0,2.0,1.0,1.0
3102,5.0,2.0,1.0,1.0
3103,4.0,1.0,1.0,1.0
3104,2.0,1.0,0.0,1.0
3105,3.0,2.0,0.0,1.0
3106,2.0,2.0,0.0,1.0
3107,3.0,2.0,0.0,2.0
3108,3.0,1.0,1.0,1.0
3109,4.0,0.0,1.0,0.0
3110,3.0,0.0,1.0,0.0
3111,2.0,0.0,0.0,1.0
3112,3.0,0.0,0.0,1.0
3113,3.0,0.0,1.0,0.0
3114,2.0,0.0,1.0,0.0
3115,2.0,0.0,1.0,0.0
3116,3.0,0.0,1.0,0.0
3117,4.0,1.0,1.0,0.0
3118,4.0,1.0,1.0,0.0
3119,4.0,2.0,1.0,0.0
3120,4.0,2.0,1.0,0.0
3121,4.0,2.0,2.0,0.0
3122,4.0,2.0,2.0,0.0
3123,4.0,2.0,2.0,0.0
3124,4.0,2.0,2.0,0.0
3125,5.0,2.0,2.0,2.0
3126,6.0,2.0,2.0,2.0
3127,4.0,2.0,1.0,2.0
3128,3.0,3.0,1.0,2.0
3129,3.0,3.0,2.0,2.0
3130,4.0,2.0,2.0,2.0
3131,4.0,1.0,2.0,2.0
3132,4.0,1.0,2.0,2.0
3133,4.0,0.0,3.0,2.0
3134,4.0,1.0,1.0,2.0
3135,3.0,1.0,1.0,0.0
3136,2.0,2.0,1.0,0.0
3137,1.0,2.0,0.0,0.0
3138,0.0,2.0,0.0,0.0
3139,0.0,2.0,0.0,0.0
3140,0.0,2.0,0.0,1.0
3141,1.0,3.0,1.0,2.0
3142,2.0,3.0,1.0,2.0
3143,2.0,3.0,1.0,2.0
3144,2.0,3.0,1.0,3.0
3145,3.0,3.0,1.0,3.0
3146,3.0,3.0,1.0,3.0
3147,3.0,3.0,2.0,3.0
3148,3.0,3.0,2.0,3.0
3149,4.0,3.0,2.0,3.0
3150,5.0,4.0,3.0,3.0
3151,5.0,4.0,3.0,2.0
3152,6.0,2.0,2.0,1.0
3153,8.0,2.0,2.0,1.0
3154,9.0,2.0,2.0,1.0
3155,9.0,2.0,3.0,1.0
3156,9.0,1.0,4.0,0.0
3157,9.0,1.0,3.0,0.0
3158,9.0,1.0,2.0,0.0
3159,6.0,1.0,1.0,0.0
3160,5.0,1.0,1.0,0.0
3161,4.0,0.0,1.0,0.0
3162,4.0,0.0,0.0,0.0
3163,4.0,0.0,0.0,0.0
3164,4.0,0.0,0.0,0.0
3165,4.0,0.0,0.0,0.0
3166,5.0,0.0,0.0,1.0
3167,5.0,0.0,0.0,1.0
3168,5.0,0.0,0.0,2.0
3169,5.0,0.0,1.0,2.0
3170,5.0,0.0,2.0,2.0
3171,6.0,0.0,2.0,2.0
3172,6.0,0.0,2.0,2.0
3173,6.0,1.0,2.0,2.0
3174,6.0,2.0,2.0,2.0
3175,4.0,3.0,3.0,2.0
3176,4.0,3.0,3.0,2.0
3177,4.0,3.0,4.0,2.0
3178,4.0,2.0,5.0,2.0
3179,4.0,2.0,4.0,2.0
3180,4.0,2.0,3.0,1.0
3181,4.0,2.0,1.0,0.0
3182,3.0,2.0,1.0,0.0
3183,3.0,2.0,1.0,1.0
3184,2.0,2.0,1.0,2.0
3185,0.0,2.0,1.0,2.0
3186,1.0,1.0,0.0,2.0
3187,1.0,1.0,0.0,2.0
3188,2.0,1.0,0.0,3.0
3189,2.0,1.0,0.0,4.0
3190,2.0,2.0,2.0,4.0
3191,2.0,3.0,3.0,5.0
3192,2.0,3.0,3.0,5.0
3193,2.0,4.0,3.0,5.0
3194,3.0,4.0,3.0,5.0
3195,3.0,5.0,3.0,5.0
3196,3.0,5.0,3.0,5.0
3197,3.0,5.0,3.0,5.0
3198,4.0,5.0,4.0,5.0
3199,2.0,4.0,4.0,1.0
3200,2.0,5.0,3.0,1.0
3201,2.0,5.0,4.0,1.0
3202,2.0,5.0,3.0,1.0
3203,2.0,4.0,3.0,1.0
3204,2.0,4.0,3.0,1.0
3205,3.0,2.0,3.0,0.0
3206,3.0,2.0,2.0,0.0
3207,2.0,2.0,2.0,0.0
3208,0.0,2.0,1.0,0.0
3209,0.0,1.0,0.0,0.0
3210,1.0,0.0,0.0,1.0
3211,1.0,0.0,1.0,2.0
3212,1.0,0.0,2.0,2.0
3213,2.0,0.0,2.0,3.0
3214,2.0,0.0,3.0,3.0
3215,2.0,0.0,3.0,3.0
3216,2.0,0.0,3.0,4.0
3217,3.0,0.0,3.0,6.0
3218,3.0,0.0,3.0,6.0
3219,3.0,0.0,3.0,6.0
3220,3.0,1.0,4.0,6.0
3221,3.0,1.0,4.0,6.0
3222,3.0,1.0,4.0,6.0
3223,2.0,1.0,3.0,5.0
3224,2.0,2.0,1.0,5.0
3225,2.0,2.0,1.0,3.0
3226,2.0,2.0,1.0,3.0
3227,2.0,1.0,1.0,3.0
3228,2.0,1.0,2.0,2.0
3229,0.0,1.0,2.0,0.0
3230,0.0,1.0,1.0,1.0
3231,0.0,1.0,0.0,2.0
3232,0.0,1.0,0.0,2.0
3233,0.0,1.0,0.0,1.0
3234,0.0,0.0,0.0,0.0
3235,1.0,0.0,0.0,0.0
3236,1.0,0.0,1.0,1.0
3237,1.0,0.0,1.0,2.0
3238,1.0,0.0,1.0,2.0
3239,1.0,0.0,1.0,2.0
3240,1.0,0.0,1.0,3.0
3241,1.0,0.0,1.0,3.0
3242,2.0,1.0,1.0,3.0
3243,2.0,1.0,1.0,3.0
3244,2.0,1.0,1.0,3.0
3245,2.0,1.0,1.0,3.0
3246,2.0,1.0,1.0,4.0
3247,1.0,1.0,0.0,4.0
3248,1.0,1.0,0.0,2.0
3249,1.0,1.0,0.0,2.0
3250,1.0,1.0,0.0,2.0
3251,1.0,1.0,0.0,2.0
3252,1.0,2.0,0.0,1.0
3253,1.0,2.0,0.0,1.0
3254,1.0,2.0,0.0,1.0
3255,2.0,1.0,0.0,1.0
3256,2.0,1.0,1.0,2.0
3257,2.0,1.0,2.0,1.0
3258,1.0,1.0,1.0,0.0
3259,1.0,1.0,2.0,0.0
3260,1.0,2.0,2.0,1.0
3261,1.0,2.0,3.0,2.0
3262,1.0,2.0,4.0,2.0
3263,1.0,2.0,4.0,2.0
3264,1.0,2.0,4.0,3.0
3265,1.0,4.0,5.0,3.0
3266,1.0,4.0,5.0,3.0
3267,1.0,4.0,5.0,3.0
3268,2.0,4.0,5.0,3.0
3269,3.0,4.0,5.0,3.0
3270,3.0,4.0,5.0,4.0
3271,3.0,4.0,5.0,4.0
3272,5.0,2.0,2.0,3.0
3273,4.0,2.0,2.0,3.0
3274,4.0,4.0,1.0,2.0
3275,3.0,4.0,1.0,2.0
3276,3.0,2.0,0.0,2.0
3277,2.0,2.0,0.0,1.0
3278,2.0,3.0,0.0,1.0
3279,1.0,3.0,0.0,1.0
3280,0.0,1.0,0.0,1.0
3281,0.0,1.0,0.0,1.0
3282,0.0,0.0,0.0,1.0
3283,0.0,0.0,0.0,2.0
3284,0.0,0.0,0.0,2.0
3285,0.0,0.0,0.0,2.0
3286,0.0,1.0,0.0,2.0
3287,0.0,1.0,0.0,3.0
3288,0.0,1.0,0.0,3.0
3289,0.0,1.0,0.0,3.0
3290,0.0,1.0,0.0,3.0
3291,0.0,1.0,0.0,3.0
3292,0.0,1.0,0.0,3.0
3293,1.0,1.0,0.0,3.0
3294,1.0,1.0,1.0,3.0
3295,1.0,1.0,1.0,2.0
3296,1.0,1.0,1.0,2.0
3297,1.0,0.0,1.0,1.0
3298,1.0,0.0,1.0,1.0
3299,1.0,0.0,2.0,2.0
3300,2.0,0.0,2.0,2.0
3301,1.0,0.0,2.0,1.0
3302,0.0,0.0,0.0,1.0
3303,0.0,0.0,0.0,0.0
3304,0.0,0.0,1.0,0.0
3305,0.0,1.0,1.0,0.0
3306,1.0,1.0,1.0,0.0
3307,2.0,1.0,1.0,1.0
3308,4.0,2.0,1.0,2.0
3309,5.0,2.0,1.0,2.0
3310,5.0,2.0,1.0,2.0
3311,5.0,2.0,1.0,2.0
3312,5.0,3.0,1.0,2.0
3313,5.0,3.0,1.0,2.0
3314,5.0,3.0,2.0,2.0
3315,5.0,5.0,2.0,2.0
3316,5.0,5.0,2.0,2.0
3317,5.0,5.0,2.0,2.0
3318,5.0,5.0,2.0,3.0
3319,2.0,3.0,1.0,2.0
3320,1.0,3.0,1.0,1.0
3321,1.0,3.0,1.0,1.0
3322,1.0,5.0,1.0,1.0
3323,0.0,4.0,1.0,1.0
3324,0.0,4.0,1.0,1.0
3325,0.0,2.0,0.0,1.0
3326,1.0,1.0,0.0,2.0
3327,1.0,1.0,0.0,2.0
3328,0.0,1.0,0.0,1.0
3329,0.0,1.0,0.0,0.0
3330,0.0,0.0,0.0,0.0
3331,1.0,0.0,0.0,0.0
3332,2.0,0.0,0.0,0.0
3333,2.0,0.0,0.0,0.0
3334,2.0,1.0,0.0,0.0
3335,2.0,1.0,0.0,0.0
3336,2.0,1.0,1.0,0.0
3337,2.0,2.0,1.0,1.0
3338,3.0,3.0,2.0,1.0
3339,4.0,3.0,2.0,1.0
3340,4.0,3.0,3.0,1.0
3341,4.0,3.0,3.0,2.0
3342,4.0,3.0,3.0,2.0
3343,3.0,5.0,3.0,3.0
3344,3.0,5.0,3.0,3.0
3345,4.0,4.0,3.0,4.0
3346,4.0,4.0,2.0,3.0
3347,3.0,4.0,2.0,2.0
3348,1.0,3.0,2.0,2.0
3349,1.0,3.0,2.0,2.0
3350,1.0,4.0,1.0,2.0
3351,0.0,3.0,0.0,1.0
3352,0.0,1.0,0.0,1.0
3353,0.0,0.0,0.0,0.0
3354,0.0,0.0,1.0,1.0
3355,0.0,0.0,3.0,1.0
3356,0.0,0.0,3.0,1.0
3357,0.0,0.0,3.0,1.0
3358,1.0,1.0,5.0,1.0
3359,1.0,2.0,5.0,1.0
3360,1.0,3.0,5.0,1.0
3361,1.0,3.0,5.0,1.0
3362,1.0,3.0,5.0,1.0
3363,2.0,3.0,6.0,1.0
3364,2.0,4.0,7.0,1.0
3365,2.0,4.0,7.0,1.0
3366,2.0,6.0,8.0,1.0
3367,1.0,8.0,6.0,1.0
3368,1.0,7.0,5.0,0.0
3369,1.0,7.0,5.0,0.0
3370,1.0,6.0,6.0,1.0
3371,1.0,6.0,6.0,1.0
3372,1.0,6.0,5.0,2.0
3373,1.0,6.0,6.0,1.0
3374,0.0,4.0,5.0,0.0
3375,0.0,4.0,6.0,0.0
3376,0.0,3.0,5.0,0.0
3377,0.0,1.0,4.0,0.0
3378,0.0,2.0,2.0,0.0
3379,0.0,3.0,2.0,0.0
3380,0.0,3.0,2.0,0.0
3381,0.0,3.0,2.0,0.0
3382,0.0,4.0,2.0,0.0
3383,0.0,4.0,2.0,0.0
3384,0.0,4.0,2.0,0.0
3385,0.0,5.0,2.0,0.0
3386,0.0,5.0,2.0,0.0
3387,0.0,6.0,2.0,0.0
3388,0.0,6.0,2.0,0.0
3389,0.0,6.0,2.0,0.0
3390,0.0,6.0,2.0,0.0
3391,0.0,5.0,2.0,0.0
3392,0.0,4.0,2.0,0.0
3393,0.0,3.0,2.0,0.0
3394,0.0,4.0,1.0,0.0
3395,0.0,4.0,1.0,0.0
3396,0.0,4.0,1.0,0.0
3397,0.0,4.0,1.0,0.0
3398,1.0,3.0,1.0,1.0
3399,1.0,1.0,0.0,1.0
3400,1.0,1.0,0.0,2.0
3401,0.0,1.0,1.0,1.0
3402,0.0,1.0,2.0,1.0
3403,0.0,1.0,2.0,1.0
3404,0.0,1.0,3.0,1.0
3405,0.0,1.0,3.0,1.0
3406,0.0,1.0,3.0,1.0
3407,0.0,1.0,3.0,1.0
3408,0.0,1.0,3.0,1.0
3409,0.0,2.0,3.0,1.0
3410,0.0,2.0,5.0,1.0
3411,0.0,2.0,5.0,2.0
3412,1.0,3.0,5.0,2.0
3413,1.0,3.0,5.0,2.0
3414,2.0,3.0,5.0,3.0
3415,2.0,2.0,4.0,2.0
3416,2.0,2.0,2.0,2.0
3417,2.0,2.0,2.0,2.0
3418,2.0,3.0,2.0,2.0
3419,2.0,3.0,2.0,4.0
3420,2.0,3.0,1.0,4.0
3421,2.0,3.0,0.0,4.0
3422,1.0,2.0,0.0,4.0
3423,1.0,1.0,0.0,3.0
3424,2.0,2.0,0.0,2.0
3425,2.0,1.0,0.0,1.0
3426,1.0,2.0,0.0,1.0
3427,1.0,2.0,0.0,1.0
3428,1.0,2.0,0.0,1.0
3429,1.0,2.0,0.0,1.0
3430,1.0,2.0,1.0,1.0
3431,2.0,2.0,1.0,1.0
3432,2.0,2.0,1.0,2.0
3433,2.0,2.0,1.0,2.0
3434,3.0,2.0,2.0,2.0
3435,3.0,2.0,3.0,2.0
3436,4.0,2.0,3.0,4.0
3437,5.0,2.0,3.0,4.0
3438,5.0,2.0,4.0,4.0
3439,4.0,1.0,4.0,3.0
3440,5.0,1.0,4.0,3.0
3441,4.0,1.0,4.0,4.0
3442,4.0,0.0,3.0,4.0
3443,3.0,0.0,3.0,4.0
3444,4.0,2.0,3.0,3.0
3445,5.0,2.0,4.0,3.0
3446,7.0,4.0,3.0,2.0
3447,6.0,3.0,2.0,2.0
3448,5.0,2.0,1.0,2.0
3449,3.0,1.0,0.0,1.0
3450,1.0,1.0,0.0,0.0
3451,1.0,2.0,0.0,0.0
3452,2.0,2.0,1.0,0.0
3453,2.0,2.0,1.0,0.0
3454,2.0,2.0,2.0,0.0
3455,2.0,2.0,3.0,1.0
3456,2.0,2.0,4.0,1.0
3457,2.0,2.0,4.0,1.0
3458,3.0,2.0,4.0,2.0
3459,3.0,2.0,4.0,2.0
3460,3.0,2.0,4.0,2.0
3461,3.0,3.0,4.0,2.0
3462,3.0,3.0,4.0,2.0
3463,2.0,1.0,3.0,2.0
3464,2.0,1.0,3.0,1.0
3465,3.0,2.0,2.0,1.0
3466,3.0,2.0,3.0,2.0
3467,3.0,2.0,3.0,2.0
3468,3.0,1.0,3.0,1.0
3469,3.0,1.0,4.0,1.0
3470,2.0,0.0,3.0,0.0
3471,2.0,0.0,1.0,0.0
3472,1.0,0.0,0.0,0.0
3473,1.0,0.0,0.0,0.0
3474,0.0,0.0,0.0,0.0
3475,0.0,0.0,0.0,0.0
3476,0.0,0.0,0.0,0.0
3477,0.0,1.0,0.0,0.0
3478,0.0,1.0,0.0,0.0
3479,0.0,2.0,0.0,1.0
3480,0.0,2.0,0.0,2.0
3481,0.0,2.0,0.0,3.0
3482,0.0,2.0,0.0,4.0
3483,0.0,2.0,0.0,4.0
3484,0.0,2.0,0.0,5.0
3485,0.0,2.0,0.0,5.0
3486,0.0,2.0,0.0,5.0
3487,0.0,2.0,0.0,5.0
3488,1.0,1.0,1.0,6.0
3489,2.0,1.0,1.0,6.0
3490,3.0,2.0,1.0,6.0
3491,2.0,1.0,0.0,7.0
3492,2.0,1.0,0.0,5.0
3493,2.0,0.0,0.0,4.0
3494,0.0,0.0,0.0,3.0
3495,1.0,0.0,0.0,3.0
3496,1.0,0.0,0.0,1.0
3497,1.0,0.0,0.0,1.0
3498,1.0,0.0,0.0,0.0
3499,1.0,0.0,0.0,0.0
3500,1.0,1.0,0.0,0.0
3501,1.0,1.0,1.0,0.0
3502,2.0,1.0,1.0,0.0
3503,2.0,1.0,2.0,0.0
3504,2.0,1.0,2.0,0.0
3505,3.0,1.0,2.0,0.0
3506,3.0,1.0,2.0,0.0
3507,4.0,1.0,2.0,0.0
3508,4.0,1.0,2.0,0.0
3509,4.0,1.0,2.0,0.0
3510,4.0,1.0,2.0,0.0
3511,4.0,0.0,1.0,0.0
3512,3.0,2.0,2.0,0.0
3513,3.0,3.0,2.0,0.0
3514,3.0,3.0,1.0,1.0
3515,3.0,2.0,0.0,1.0
3516,3.0,0.0,1.0,1.0
3517,3.0,0.0,1.0,1.0
3518,5.0,0.0,1.0,1.0
3519,4.0,0.0,1.0,1.0
3520,2.0,1.0,0.0,0.0
3521,2.0,1.0,0.0,0.0
3522,1.0,1.0,0.0,0.0
3523,1.0,1.0,0.0,1.0
3524,1.0,1.0,0.0,2.0
3525,1.0,1.0,0.0,2.0
3526,1.0,1.0,0.0,2.0
3527,2.0,1.0,0.0,2.0
3528,2.0,1.0,0.0,5.0
3529,2.0,1.0,0.0,5.0
3530,2.0,1.0,0.0,5.0
3531,2.0,1.0,0.0,5.0
3532,2.0,1.0,0.0,5.0
3533,2.0,1.0,2.0,5.0
3534,2.0,1.0,3.0,5.0
3535,1.0,0.0,3.0,5.0
3536,1.0,0.0,3.0,5.0
3537,2.0,0.0,3.0,5.0
3538,2.0,0.0,4.0,7.0
3539,2.0,0.0,4.0,6.0
3540,2.0,0.0,3.0,4.0
3541,0.0,0.0,3.0,3.0
3542,0.0,0.0,1.0,3.0
3543,0.0,0.0,1.0,1.0
3544,0.0,0.0,0.0,1.0
3545,0.0,0.0,0.0,1.0
3546,0.0,0.0,0.0,1.0
3547,2.0,0.0,0.0,1.0
3548,2.0,0.0,0.0,1.0
3549,3.0,0.0,0.0,1.0
3550,3.0,0.0,0.0,1.0
3551,3.0,0.0,0.0,1.0
3552,3.0,0.0,0.0,2.0
3553,3.0,0.0,0.0,2.0
3554,3.0,0.0,0.0,2.0
3555,3.0,0.0,0.0,2.0
3556,3.0,0.0,0.0,3.0
3557,3.0,0.0,1.0,4.0
3558,3.0,0.0,1.0,4.0
3559,4.0,1.0,1.0,5.0
3560,2.0,1.0,1.0,5.0
3561,2.0,0.0,1.0,4.0
3562,0.0,0.0,1.0,5.0
3563,0.0,0.0,1.0,5.0
3564,0.0,0.0,1.0,5.0
3565,2.0,0.0,1.0,5.0
3566,2.0,0.0,1.0,6.0
3567,1.0,0.0,1.0,5.0
3568,2.0,0.0,0.0,3.0
3569,3.0,0.0,1.0,3.0
3570,3.0,1.0,1.0,2.0
3571,3.0,2.0,1.0,3.0
3572,3.0,3.0,1.0,3.0
3573,4.0,3.0,1.0,3.0
3574,4.0,4.0,1.0,3.0
3575,5.0,4.0,1.0,3.0
3576,5.0,4.0,1.0,3.0
3577,5.0,4.0,1.0,3.0
3578,5.0,4.0,1.0,3.0
3579,5.0,4.0,1.0,4.0
3580,5.0,4.0,1.0,4.0
3581,5.0,6.0,1.0,4.0
3582,6.0,6.0,2.0,5.0
3583,5.0,4.0,1.0,2.0
3584,5.0,3.0,1.0,2.0
3585,2.0,2.0,1.0,2.0
3586,3.0,2.0,1.0,3.0
3587,3.0,1.0,2.0,3.0
3588,3.0,2.0,2.0,3.0
3589,2.0,1.0,2.0,3.0
3590,2.0,1.0,1.0,1.0
3591,3.0,0.0,1.0,1.0
3592,2.0,1.0,1.0,0.0
3593,0.0,1.0,1.0,1.0
3594,0.0,0.0,2.0,1.0
3595,0.0,0.0,2.0,2.0
3596,0.0,0.0,2.0,3.0
3597,0.0,0.0,2.0,4.0
3598,0.0,1.0,2.0,5.0
3599,0.0,1.0,2.0,6.0
3600,0.0,1.0,2.0,6.0
3601,0.0,1.0,2.0,6.0
3602,0.0,1.0,2.0,6.0
3603,0.0,1.0,2.0,6.0
3604,0.0,1.0,2.0,6.0
3605,0.0,1.0,2.0,6.0
3606,0.0,3.0,2.0,6.0
3607,0.0,3.0,0.0,4.0
3608,0.0,2.0,0.0,1.0
3609,0.0,3.0,0.0,2.0
3610,0.0,3.0,0.0,2.0
3611,0.0,2.0,0.0,2.0
3612,1.0,1.0,0.0,2.0
3613,1.0,0.0,1.0,1.0
3614,1.0,0.0,1.0,3.0
3615,1.0,0.0,0.0,2.0
3616,1.0,0.0,0.0,1.0
3617,1.0,0.0,0.0,0.0
3618,0.0,0.0,1.0,0.0
3619,0.0,0.0,1.0,0.0
3620,0.0,0.0,1.0,1.0
3621,1.0,0.0,1.0,1.0
3622,1.0,0.0,1.0,1.0
3623,1.0,1.0,1.0,1.0
3624,1.0,1.0,1.0,1.0
3625,1.0,2.0,1.0,1.0
3626,1.0,2.0,2.0,1.0
3627,1.0,2.0,2.0,2.0
3628,2.0,2.0,2.0,3.0
3629,4.0,2.0,2.0,3.0
3630,4.0,2.0,3.0,3.0
3631,3.0,2.0,2.0,2.0
3632,3.0,2.0,2.0,2.0
3633,4.0,1.0,2.0,2.0
3634,4.0,1.0,2.0,2.0
3635,4.0,1.0,2.0,2.0
3636,4.0,0.0,2.0,2.0
3637,3.0,0.0,1.0,2.0
3638,3.0,0.0,1.0,0.0
3639,2.0,0.0,1.0,1.0
3640,0.0,0.0,1.0,1.0
3641,1.0,1.0,1.0,0.0
3642,1.0,1.0,1.0,0.0
3643,1.0,1.0,1.0,0.0
3644,1.0,1.0,1.0,0.0
3645,1.0,1.0,1.0,0.0
3646,1.0,2.0,1.0,1.0
3647,1.0,2.0,1.0,1.0
3648,1.0,2.0,1.0,1.0
3649,1.0,3.0,1.0,1.0
3650,2.0,4.0,2.0,1.0
3651,2.0,4.0,2.0,1.0
3652,2.0,4.0,2.0,1.0
3653,2.0,4.0,2.0,1.0
3654,2.0,5.0,2.0,1.0
3655,2.0,4.0,2.0,1.0
3656,1.0,4.0,3.0,0.0
3657,1.0,3.0,3.0,0.0
3658,2.0,3.0,2.0,0.0
3659,3.0,3.0,1.0,0.0
3660,3.0,3.0,1.0,0.0
3661,1.0,4.0,1.0,0.0
3662,1.0,4.0,1.0,0.0
3663,0.0,3.0,1.0,0.0
3664,1.0,2.0,1.0,0.0
3665,1.0,1.0,0.0,1.0
3666,0.0,0.0,0.0,2.0
3667,0.0,0.0,0.0,2.0
3668,0.0,0.0,0.0,2.0
3669,0.0,0.0,0.0,2.0
3670,0.0,0.0,1.0,3.0
3671,0.0,0.0,2.0,3.0
3672,0.0,1.0,2.0,3.0
3673,0.0,1.0,2.0,4.0
3674,0.0,1.0,2.0,4.0
3675,0.0,1.0,2.0,7.0
3676,0.0,1.0,2.0,8.0
3677,0.0,1.0,2.0,8.0
3678,0.0,2.0,2.0,8.0
3679,0.0,2.0,1.0,6.0
3680,1.0,1.0,2.0,6.0
3681,1.0,1.0,2.0,6.0
3682,1.0,1.0,1.0,6.0
3683,2.0,1.0,1.0,6.0
3684,1.0,2.0,1.0,5.0
3685,1.0,2.0,3.0,4.0
3686,0.0,2.0,3.0,1.0
3687,0.0,0.0,1.0,0.0
3688,0.0,1.0,1.0,0.0
3689,0.0,2.0,0.0,0.0
3690,0.0,1.0,0.0,0.0
3691,0.0,1.0,0.0,1.0
3692,0.0,1.0,1.0,1.0
3693,1.0,1.0,1.0,1.0
3694,1.0,1.0,1.0,1.0
3695,2.0,1.0,2.0,2.0
3696,2.0,1.0,3.0,2.0
3697,2.0,1.0,3.0,3.0
3698,2.0,1.0,4.0,4.0
3699,2.0,1.0,4.0,5.0
3700,2.0,1.0,4.0,5.0
3701,2.0,1.0,4.0,5.0
3702,2.0,1.0,4.0,5.0
3703,1.0,1.0,4.0,5.0
3704,0.0,0.0,3.0,3.0
3705,1.0,1.0,3.0,3.0
3706,1.0,1.0,2.0,4.0
3707,1.0,1.0,2.0,5.0
3708,0.0,2.0,1.0,5.0
3709,0.0,2.0,1.0,4.0
3710,0.0,2.0,0.0,5.0
3711,0.0,1.0,1.0,4.0
3712,0.0,1.0,1.0,3.0
3713,0.0,0.0,1.0,2.0
3714,0.0,0.0,0.0,1.0
3715,1.0,0.0,1.0,1.0
3716,1.0,0.0,1.0,2.0
3717,1.0,0.0,1.0,2.0
3718,1.0,0.0,1.0,2.0
3719,2.0,0.0,1.0,2.0
3720,2.0,0.0,1.0,2.0
3721,3.0,0.0,1.0,2.0
3722,3.0,0.0,1.0,2.0
