,Dwell_100,Dwell_101,Dwell_102,Dwell_103,mean,std
4462,8.42,5.55,19.13,7.56,10.165,5.2796898583155425
4463,13.34,9.8,4.83,12.15,10.03,3.2612650919543476
4465,9.02,3.44,,,6.2299999999999995,2.7899999999999996
4468,3.67,14.23,17.09,22.94,14.482499999999998,6.98752951693229
4469,6.75,12.79,6.89,11.44,9.4675,2.690635380351637
4471,14.45,2.73,13.57,7.83,9.645,4.732998521022376
4472,8.42,4.8,12.76,4.640000000000001,7.654999999999999,3.3123820733725746
4473,11.67,,14.38,3.28,9.776666666666667,4.725183124023403
4474,9.86,14.54,,7.48,10.626666666666667,2.9327726736921758
4475,3.15,2.86,,10.27,5.426666666666667,3.426799608316126
4476,6.3,5.8,13.54,,8.546666666666667,3.536715362529978
4477,4.91,4.14,3.12,,4.0566666666666675,0.7331363371767143
4479,15.94,,3.99,3.49,7.8066666666666675,5.754756486787448
4480,7.63,10.31,4.08,5.15,6.7925,2.404666037103697
4481,13.76,9.35,4.609999999999999,9.67,9.3475,3.2410675324651907
4482,7.19,21.01,11.64,3.68,10.88,6.493277292708206
4483,7.69,2.29,4.26,14.33,7.1425,4.57753959567801
4484,5.99,20.84,6.05,12.62,11.374999999999998,6.092825699131725
4486,3.85,3.37,,8.41,5.21,2.2712111306525427
4488,14.88,9.79,,,12.335,2.545000000000001
4489,14.97,13.89,8.76,15.44,13.264999999999999,2.6609819616074066
4491,5.14,21.71,6.800000000000001,10.55,11.05,6.459028564730149
4492,2.85,5.5,,2.96,3.7699999999999996,1.2241187306248795
4493,14.36,2.47,7.43,14.59,9.712499999999999,5.075748097571431
4494,5.58,9.26,3.27,3.68,5.4475,2.367397041055851
4496,8.56,3.3,3.69,6.630000000000001,5.545,2.1649769051885985
4497,9.309999999999999,6.73,15.74,8.64,10.105,3.388292342759107
4498,21.02,12.01,2.6,,11.876666666666667,7.5205245088949
4499,13.22,3.46,11.46,13.63,10.4425,4.112945264649166
4502,22.57,5.13,6.03,,11.243333333333332,8.017586225846834
4503,16.89,7.26,,17.02,13.723333333333334,4.570574969908661
4505,14.19,,4.92,5.68,8.263333333333334,4.202256007855252
4506,17.96,2.83,,16.0,12.263333333333334,6.718195855700811
4507,6.43,5.49,11.32,19.32,10.64,5.478398488609605
4509,15.62,12.59,15.18,15.48,14.717500000000001,1.2385551057583186
4510,4.19,7.36,4.4,,5.316666666666667,1.4473961294530104
4511,3.68,13.09,3.06,4.99,6.205,4.0356566999684205
4512,6.94,9.92,4.699999999999999,5.57,6.7825,1.9796259116307808
4513,15.67,5.720000000000001,3.15,,8.18,5.39915425475756
4514,20.66,3.7,,3.01,9.123333333333333,8.162517313236702
4515,11.37,,5.02,11.37,9.253333333333332,2.993418707023051
4516,6.5,,,,6.5,0.0
4517,6.18,,2.64,6.08,4.966666666666667,1.6457082230928892
4520,3.16,14.45,10.11,,9.24,4.649996415769228
4521,9.09,5.32,10.17,6.56,7.784999999999999,1.9344314410182646
4522,10.31,3.68,5.24,,6.41,2.8303003374200415
4523,7.91,3.29,9.41,14.09,8.675,3.855058365316925
4524,7.09,15.05,3.29,3.22,7.1625,4.815534108486825
4525,3.35,3.17,6.24,4.93,4.422499999999999,1.2529839384445438
4526,11.14,,5.72,,8.43,2.7100000000000004
4529,7.220000000000001,6.3,,8.3,7.273333333333333,0.8173670466130192
4531,8.1,12.72,3.24,7.21,7.817500000000001,3.370344010631556
4533,9.16,6.609999999999999,11.18,8.61,8.89,1.6274059112587738
4535,14.83,,20.05,,17.44,2.6100000000000003
4536,7.75,9.25,12.19,3.18,8.0925,3.2549683178181628
4537,3.15,3.24,14.74,10.52,7.9125000000000005,4.947915596491112
4538,3.12,,2.61,,2.865,0.2550000000000001
4539,5.19,11.01,5.029999999999999,5.19,6.6049999999999995,2.5440666264860283
4540,14.27,10.32,6.37,,10.32,3.2251614946645177
4542,8.52,6.85,16.95,5.01,9.3325,4.569826993442968
4543,7.48,,,6.609999999999999,7.045,0.4350000000000005
4544,7.44,18.16,5.77,,10.456666666666667,5.489580028462003
4546,2.44,2.99,18.08,8.73,8.059999999999999,6.287658546708782
4547,8.85,,,8.89,8.870000000000001,0.020000000000000462
4549,5.81,7.03,12.56,,8.466666666666667,2.9369636626208977
4550,7.859999999999999,5.62,4.109999999999999,3.22,5.2025,1.7578733600575438
4551,8.9,,4.84,7.44,7.06,1.6791267571766784
4552,6.46,,19.57,9.48,11.836666666666668,5.6055587490355405
4553,4.93,5.55,12.13,19.4,10.5025,5.86076520174627
4554,10.76,4.63,18.14,18.39,12.98,5.712805790502597
4555,8.41,3.35,5.54,8.39,6.4225,2.1236922446531654
4557,1.94,7.37,11.7,,7.003333333333333,3.9929298627560295
4558,5.470000000000001,6.06,11.99,13.85,9.342500000000001,3.643414435663338
4560,18.03,6.970000000000001,12.36,3.23,10.147499999999999,5.589661774204232
4562,16.0,6.880000000000001,3.19,3.99,7.515000000000001,5.087477272676508
4563,6.9,2.67,,7.72,5.763333333333333,2.212786076922535
4564,3.79,10.91,,3.41,6.036666666666666,3.44945728420509
4565,22.16,21.77,4.42,5.45,13.450000000000001,8.523898755851105
4566,4.98,3.66,7.09,11.91,6.91,3.1352751075463856
4569,5.44,4.34,4.28,10.96,6.255000000000001,2.7554083181989566
4570,4.45,8.17,3.76,15.17,7.887500000000001,4.526789010987811
4571,10.92,10.02,7.48,6.43,8.712499999999999,1.824244706721113
4573,10.15,15.34,5.48,12.62,10.8975,3.6266677198221506
4574,12.67,3.86,3.13,,6.553333333333334,4.335391818765891
4575,8.93,2.52,12.56,,8.003333333333332,4.150858010366317
4576,3.67,8.41,8.940000000000001,,7.006666666666668,2.369280247013614
4578,13.36,,,12.49,12.925,0.4349999999999996
4580,7.800000000000001,,3.35,3.83,4.993333333333333,1.9942639967890134
4581,4.07,,8.65,3.91,5.543333333333334,2.197715986099104
4582,4.24,11.23,,7.07,7.513333333333333,2.8708225689203126
4583,19.94,6.949999999999999,,5.74,10.876666666666667,6.427754057384448
4584,17.32,12.91,2.53,13.68,11.61,5.500577242435561
4585,8.14,8.1,,,8.120000000000001,0.020000000000000462
4586,7.529999999999999,3.37,15.84,9.26,9.0,4.491965048839984
4587,16.55,5.63,3.79,2.79,7.1899999999999995,5.49916357276268
4588,18.11,11.57,11.04,,13.573333333333332,3.215196555249599
4590,6.0,21.93,11.53,2.89,10.5875,7.2428805561047325
4591,3.21,3.53,17.73,5.6,7.5175,5.967132372421447
4592,2.8,2.86,15.33,,6.996666666666667,5.892607421356205
4593,4.5,6.56,,,5.529999999999999,1.0299999999999998
4595,3.13,5.96,7.359999999999999,10.63,6.77,2.6996944271528216
4597,4.9,10.71,6.04,16.85,9.625,4.70520190852635
4598,15.97,14.75,3.64,10.92,11.32,4.80962056715496
4599,12.08,,20.05,9.05,13.726666666666668,4.639226468089505
4600,9.48,2.48,,,5.98,3.5000000000000004
4601,4.52,6.96,3.97,,5.15,1.2994101225812684
4603,13.29,7.91,,6.8,9.333333333333334,2.834246911536741
4604,5.41,,12.3,16.37,11.36,4.5235015935298035
4605,5.73,15.4,3.72,6.13,7.745,4.512984046060876
4606,5.45,3.93,23.71,15.25,12.085,7.99507817347648
4607,9.86,3.15,3.87,14.54,7.8549999999999995,4.656353186776106
4609,4.279999999999999,7.37,3.56,16.16,7.842499999999999,5.0108700591813395
4610,5.92,5.47,3.33,8.219999999999999,5.734999999999999,1.7366418744231633
4614,4.23,2.78,,5.73,4.246666666666667,1.204390117675978
4615,7.43,3.08,6.75,,5.753333333333333,1.9106078148647412
4618,5.77,,7.27,5.55,6.196666666666666,0.7642570829824796
4619,16.92,14.4,,,15.66,1.2600000000000007
4620,8.690000000000001,11.01,4.94,,8.213333333333335,2.5008842880513726
4621,2.39,10.95,22.05,8.43,10.955,7.120988344324123
4622,12.7,,5.34,4.26,7.433333333333333,3.7501051837100365
4623,2.94,12.27,21.55,7.5,11.065,6.8940572234352695
4624,18.53,,6.55,6.46,10.513333333333334,5.668758437455439
4625,6.27,,7.98,,7.125,0.8550000000000004
4626,7.83,,5.38,16.85,10.020000000000001,4.932024601182223
4628,14.96,11.56,8.79,4.81,10.030000000000001,3.7226267607698738
4629,13.14,6.42,5.34,2.8,6.925000000000001,3.821292320668494
4631,4.24,7.54,11.09,2.85,6.430000000000001,3.184344516537116
4632,14.72,7.949999999999999,5.95,15.04,10.915,4.0291469320440525
4633,10.92,,,6.49,8.705,2.215
4634,11.78,10.63,14.15,,12.186666666666667,1.4655222808117097
4636,22.25,3.91,10.44,,12.200000000000001,7.589997804127922
4637,4.859999999999999,3.41,,7.91,5.3933333333333335,1.8754258775601405
4638,11.86,,5.28,,8.57,3.2899999999999996
4639,3.85,6.84,8.34,7.7,6.6825,1.7197728774463212
4640,2.65,,6.11,6.17,4.976666666666667,1.645384115909987
4641,3.01,14.8,6.77,11.24,8.955,4.4582087209999495
4642,9.0,7.5,,,8.25,0.75
4643,16.14,5.59,6.21,8.27,9.0525,4.210512884435815
4645,7.58,6.79,12.84,3.89,7.775,3.230932527924407
4646,21.53,14.42,,,17.975,3.5550000000000006
4647,3.8,10.22,3.81,1.79,4.904999999999999,3.176967894077622
4649,5.56,5.470000000000001,3.04,14.63,7.175000000000001,4.421269614036222
4651,6.31,6.84,5.949999999999999,3.47,5.642499999999999,1.2936262018063793
4652,11.68,,2.46,,7.07,4.609999999999999
4653,7.19,11.74,,,9.465,2.275
4654,4.76,13.11,9.629999999999999,4.24,7.934999999999999,3.6533306721401497
4655,10.41,,21.43,8.66,13.5,5.65268667685258
4656,18.64,23.72,,,21.18,2.539999999999999
4659,3.2,,12.57,16.57,10.780000000000001,5.603112230418615
4661,5.390000000000001,7.45,14.71,2.84,7.5975,4.419170595258799
4662,8.790000000000001,5.79,,,7.290000000000001,1.5000000000000004
4663,3.63,7.29,7.880000000000001,12.24,7.76,3.0562476993856373
4664,7.289999999999999,4.8,5.16,13.77,7.755,3.600781165247341
4665,12.43,4.3,6.57,9.879999999999999,8.295,3.1042752777419724
4666,7.66,6.31,4.99,7.54,6.625,1.0817693839261675
4667,18.05,,,8.71,13.38,4.67
4669,3.43,13.81,8.28,18.58,11.025,5.702045685541286
4670,14.72,2.98,6.53,,8.076666666666666,4.916030467313599
4671,5.56,23.14,6.369999999999999,3.96,9.7575,7.774903134444828
4672,2.73,3.37,,,3.05,0.32000000000000006
4674,6.91,3.59,6.16,6.89,5.8875,1.3604479960660019
4675,3.5,14.54,16.11,,11.383333333333333,5.61108624856978
4676,14.23,6.789999999999999,12.71,,11.243333333333334,3.209541331024662
4677,5.83,7.0,9.06,,7.296666666666667,1.3352236599994112
4679,21.69,6.54,10.63,8.15,11.7525,5.919503251962955
4680,6.99,12.99,16.4,,12.126666666666665,3.8898186190218285
4681,5.42,15.06,5.82,6.779999999999999,8.27,3.9512403115983723
4682,15.96,13.82,,13.96,14.58,0.9774797525609761
4683,5.79,15.13,12.45,5.23,9.650000000000002,4.2516584999268225
4684,6.57,,4.869999999999999,13.13,8.19,3.561385498182789
4685,5.31,3.41,12.25,,6.989999999999999,3.799403461948555
4686,3.85,7.26,2.76,7.62,5.3725,2.1069572254794355
4687,3.56,,,4.18,3.87,0.30999999999999983
4688,4.34,5.02,5.39,15.89,7.66,4.766492421057648
4689,7.380000000000001,2.27,23.97,14.87,12.122499999999999,8.177332618280852
4690,5.02,,14.01,20.94,13.323333333333332,6.517424508363885
4692,15.08,12.99,,5.65,11.24,4.043768869095595
4693,18.28,4.63,15.78,15.37,13.514999999999999,5.249278521854218
4696,14.98,2.97,17.23,,11.726666666666667,6.259660977685257
4697,14.39,,7.74,5.81,9.313333333333334,3.675199163159582
4698,20.27,23.36,9.16,13.94,16.682499999999997,5.5129047470457895
4699,8.45,4.61,7.24,13.56,8.465,3.2527257800189675
4700,7.68,3.06,5.17,12.79,7.175,3.6309950426845803
4702,4.390000000000001,4.220000000000001,6.82,,5.1433333333333335,1.1876119830240102
4703,4.529999999999999,2.78,,10.22,5.843333333333334,3.176164703258039
4704,6.75,14.08,,3.76,8.196666666666665,4.335530212352604
4705,10.59,6.42,13.91,9.440000000000001,10.09,2.6801958883633863
4707,2.65,10.64,13.79,12.37,9.862499999999999,4.310959145016338
4709,9.03,12.83,6.42,,9.426666666666668,2.63186034752775
4710,10.98,8.49,4.470000000000001,,7.9799999999999995,2.6820514536451383
4711,3.72,,9.48,17.79,10.33,5.775413405116555
4712,2.74,7.77,,,5.255,2.5149999999999997
4714,9.030000000000001,13.29,5.22,,9.18,3.2962706199582583
4715,2.43,23.56,22.88,21.87,17.685,8.82797966694532
4716,4.800000000000001,6.38,5.59,3.71,5.12,0.98729428236975
4717,4.66,4.15,7.279999999999999,15.57,7.915,4.576365916313948
4718,3.21,4.69,10.44,5.100000000000001,5.86,2.7361195149335122
4719,16.58,,4.82,,10.7,5.879999999999999
4720,10.6,11.79,6.67,8.23,9.322500000000002,1.9968647300205387
4721,15.44,,2.85,4.59,7.626666666666666,5.570340105315732
4722,12.05,7.95,14.4,5.07,9.8675,3.605540008098648
4725,5.68,9.26,2.85,4.449999999999999,5.56,2.360116522547139
4726,2.96,,11.81,3.61,6.126666666666666,4.027475084411518
4728,6.6,,5.11,3.6,5.1033333333333335,1.224753943542221
4729,3.79,12.07,,,7.93,4.140000000000001
4730,12.0,5.96,3.36,2.73,6.0125,3.6627679082901223
4731,15.83,,13.72,8.23,12.593333333333334,3.2033350676374077
4732,14.65,15.13,7.96,14.58,13.08,2.963604224588702
4733,4.63,3.62,10.12,4.52,5.722499999999999,2.5689528508713426
4734,11.93,4.88,4.32,18.89,10.004999999999999,5.942089279033091
4735,17.82,3.63,5.78,10.54,9.442499999999999,5.444861683275343
4736,3.91,,5.279999999999999,12.35,7.18,3.6982788789742003
4737,7.16,24.38,,16.39,15.976666666666667,7.036108457252646
4738,2.92,8.6,5.63,5.71,5.715,2.0088865074961304
4740,13.57,,6.279999999999999,5.1,8.316666666666668,3.7457739149903624
4741,14.82,,,,14.82,0.0
4742,13.03,8.18,,,10.605,2.425
4744,6.48,4.56,3.43,6.63,5.2749999999999995,1.3419482106251344
4745,5.19,,2.81,4.07,4.023333333333333,0.9721911106133175
4747,9.55,,6.56,6.86,7.656666666666666,1.3443792454346937
4749,11.84,13.91,13.63,4.62,11.0,3.768122874854269
4750,5.46,7.279999999999999,,14.65,9.13,3.9733193512058236
4751,14.14,3.82,16.84,7.66,10.614999999999998,5.149764557724945
4752,12.51,,13.46,24.54,16.836666666666666,5.460868876734625
4753,8.0,3.67,3.55,,5.073333333333333,2.070045624832672
4754,12.55,4.77,3.89,,7.07,3.8915635246860187
4755,5.74,22.55,10.28,,12.856666666666667,7.100395920103486
4757,5.97,4.82,,12.4,7.7299999999999995,3.335396028459989
4758,17.01,11.8,19.14,,15.983333333333334,3.0832270251943643
4759,3.1,,,,3.1,0.0
4763,15.32,13.54,8.12,,12.326666666666666,3.0620399881270153
4764,6.94,6.32,12.79,13.86,9.9775,3.375932278645411
4765,4.5,8.84,10.93,,8.09,2.6780714453999663
4766,7.16,24.64,8.52,3.08,10.85,8.209476231770209
4767,4.88,3.29,5.21,3.7,4.27,0.797025721040419
4768,18.13,13.34,,,15.735,2.3949999999999996
4769,7.699999999999999,13.08,3.01,,7.93,4.114275958983144
4770,16.5,3.45,10.43,,10.126666666666667,5.331956072170471
4772,7.32,10.94,26.62,,14.959999999999999,8.376268063204918
4773,5.31,7.94,12.91,5.220000000000001,7.845000000000001,3.1217022599857276
4775,14.05,,24.81,12.13,16.996666666666666,5.580187173284502
4776,13.11,14.96,6.11,19.47,13.4125,4.809003924930816
4777,3.1,12.91,,14.51,10.173333333333334,5.04407463157405
4779,2.5,12.95,,,7.725,5.225
4780,16.65,5.08,,4.17,8.633333333333333,5.680800021906147
4781,7.31,,4.0,3.96,5.09,1.5698619896878407
4782,7.04,4.2,6.75,,5.996666666666667,1.2759397408272155
4783,14.21,6.27,,5.31,8.596666666666666,3.9885279935780265
4784,12.9,,3.35,6.039999999999999,7.43,4.02075448972785
4786,15.64,13.66,7.97,6.73,11.0,3.7422920783925995
4788,8.57,,8.040000000000001,3.16,6.59,2.435008555768679
4789,4.87,4.69,,5.779999999999999,5.113333333333333,0.4770977072070477
4790,12.54,3.96,16.82,3.08,9.1,5.789905007856346
4791,10.12,5.91,3.87,9.79,7.4225,2.635786173042115
4792,15.15,5.1,,,10.125,5.025
4793,14.07,,,11.77,12.92,1.1500000000000004
4794,9.32,3.42,,3.39,5.376666666666666,2.7883846379021833
4795,4.08,17.97,9.51,17.55,12.2775,5.8108062048221845
4796,4.71,10.27,8.16,17.34,10.120000000000001,4.616833330325019
4797,6.5,,4.68,,5.59,0.9100000000000001
4798,1.88,21.07,,2.63,8.526666666666666,8.874759464659059
4800,10.36,8.129999999999999,2.21,11.33,8.0075,3.5425723351824447
4802,2.32,3.54,8.0,,4.62,2.441365737997211
4803,9.44,2.93,8.27,3.14,5.945,2.9401913203055337
4804,15.51,5.79,14.46,13.96,12.430000000000001,3.874203143873589
4805,8.870000000000001,7.59,,,8.23,0.6400000000000006
4806,2.54,4.25,4.63,4.359999999999999,3.945,0.8228760538501529
4807,9.57,7.54,3.54,14.64,8.8225,3.9984895585708364
4808,9.030000000000001,6.8,,9.42,8.416666666666666,1.154190432968302
4811,6.81,13.57,,,10.19,3.3800000000000003
4812,6.199999999999999,,5.45,3.99,5.213333333333333,0.9176176884859084
4813,12.08,4.48,14.85,3.65,8.765,4.809909042799042
4815,2.94,12.34,3.5,,6.260000000000001,4.30528357563897
4816,3.5,,,,3.5,0.0
4817,6.29,11.74,9.9,,9.31,2.2637284878418322
4818,6.1,3.08,2.59,,3.9233333333333333,1.5520810402667624
4819,4.48,2.3,2.64,7.77,4.297499999999999,2.1696125806235544
4820,17.37,6.0,15.68,,13.016666666666666,5.009273622215323
4821,3.68,13.91,,5.1,7.563333333333333,4.525058624543505
4822,7.869999999999999,,10.3,2.88,7.016666666666667,3.088714223678772
4823,9.05,,15.67,,12.36,3.3099999999999996
4824,8.08,2.82,13.76,13.85,9.6275,4.572851271362322
4825,7.08,9.02,2.65,7.33,6.52,2.3556633885171285
4826,6.85,,10.1,14.56,10.503333333333332,3.160488710451105
4828,2.28,13.23,3.02,2.75,5.32,4.574510902817918
4830,18.25,,,4.26,11.254999999999999,6.995
4831,11.47,8.8,,4.87,8.38,2.7107563520169053
4832,12.11,6.34,4.21,7.6,7.5649999999999995,2.890281128194972
4834,8.2,6.68,7.93,,7.603333333333333,0.6621345952464817
4835,8.01,6.4,7.75,10.91,8.2675,1.6435080620428972
4836,3.53,,9.47,5.54,6.18,2.4668603527561106
4839,14.33,6.359999999999999,8.54,3.22,8.112499999999999,4.0573351784145215
4840,15.01,5.29,5.15,13.86,9.8275,4.625669546130592
4841,8.27,15.92,,11.97,12.053333333333333,3.123655266226128
4842,5.82,5.51,6.05,7.31,6.172499999999999,0.6841189589537772
4844,3.3,,22.98,,13.14,9.84
4845,17.47,14.63,6.6,3.8,10.625,5.605249771419646
4846,5.699999999999999,2.76,13.89,3.07,6.355,4.497791124541023
4847,7.24,9.86,18.99,7.61,10.925,4.7630583662180745
4848,2.76,5.21,15.61,3.1,6.67,5.246146204596284
4849,4.78,,,3.54,4.16,0.6200000000000001
4851,6.76,6.26,11.31,,8.11,2.2719301632459277
4852,3.68,13.33,5.9,10.73,8.41,3.8164708828969207
4853,2.84,12.08,8.760000000000002,2.75,6.6075,3.989231598942333
4854,8.36,11.1,8.0,,9.153333333333334,1.3843249457968874
4858,4.17,,2.06,7.85,4.693333333333333,2.392548617873603
4859,4.78,,9.1,18.88,10.92,5.898406564488412
4860,2.63,11.79,3.19,,5.87,4.192310421076505
4862,6.91,16.08,6.050000000000001,7.63,9.1675,4.0299402911209485
4863,4.81,6.27,,,5.539999999999999,0.73
4864,6.58,12.39,6.380000000000001,3.8,7.2875000000000005,3.143337199538096
4866,13.52,20.94,5.98,16.86,14.325,5.4879754919277834
4867,12.58,3.55,3.22,,6.449999999999999,4.336657699196468
4868,3.33,13.82,4.57,,7.239999999999999,4.680220792512536
4869,4.46,,6.640000000000001,7.47,6.19,1.2693567925003066
4870,10.17,3.23,,6.43,6.609999999999999,2.8361006094048684
4871,19.33,,14.7,3.86,12.63,6.482998277546175
4873,16.19,,6.46,10.07,10.906666666666666,4.016070495175878
4874,2.63,10.04,,,6.334999999999999,3.7049999999999996
4875,17.4,6.869999999999999,4.35,7.03,8.9125,5.014221649468639
4876,2.68,9.68,12.63,18.82,10.9525,5.8044180371506675
4877,18.98,5.67,11.85,5.38,10.47,5.551409730870168
4878,6.49,12.99,,,9.74,3.25
4879,7.72,11.18,7.699999999999999,8.76,8.84,1.417391971192161
4880,17.47,7.61,4.41,10.55,10.01,4.823463485919635
4881,15.21,,15.76,11.42,14.13,1.9293694997762008
4882,8.96,,9.309999999999999,4.43,7.566666666666666,2.2225560860314766
4883,3.49,2.57,14.62,,6.8933333333333335,5.476472911971314
4884,3.52,3.1,9.69,8.34,6.1625,2.895965944205836
4885,6.29,9.31,6.96,9.81,8.092500000000001,1.4969698560759332
4887,5.529999999999999,2.78,11.93,13.72,8.49,4.487543871651843
4888,10.4,,5.609999999999999,7.07,7.6933333333333325,2.004567007832088
4889,18.58,3.63,,,11.104999999999999,7.474999999999999
4891,7.25,5.54,13.05,3.75,7.3975,3.4902390677430684
4892,7.74,,,11.92,9.83,2.09
4893,11.96,6.390000000000001,13.1,4.19,8.91,3.724493254121962
4894,7.129999999999999,10.78,7.44,4.1,7.362499999999999,2.36554829796392
4895,6.01,3.24,6.05,4.95,5.0625,1.1409508096320367
4896,7.65,14.63,3.21,11.24,9.182500000000001,4.240515151488083
4897,12.62,2.24,4.35,6.14,6.3375,3.8809945568114363
4899,4.34,3.42,5.49,3.67,4.23,0.8014674042030656
4902,10.56,3.52,8.780000000000001,3.95,6.7025,3.037304520458889
4903,16.15,6.45,13.19,6.859999999999999,10.6625,4.144426226873872
4906,18.71,4.29,9.969999999999999,3.42,9.0975,6.093182153029729
4908,9.899999999999999,,12.48,9.65,10.676666666666668,1.2792271972649047
4909,3.56,,10.78,3.94,6.093333333333334,3.317602882939561
4910,5.09,,9.28,3.44,5.9366666666666665,2.458188131305024
4911,3.39,,,6.9,5.1450000000000005,1.7550000000000001
4912,5.28,5.699999999999999,15.31,15.73,10.504999999999999,5.019394883848053
4913,4.55,7.06,13.52,3.28,7.1025,3.9469252273130286
4914,5.1,20.12,9.74,15.37,12.5825,5.671236086604049
4915,6.2,2.98,10.27,,6.483333333333333,2.982865885166292
4916,5.23,19.18,7.0,,10.47,6.20114505555224
4917,10.27,19.29,12.35,,13.969999999999999,3.8564577874866806
4918,4.1,6.449999999999999,4.23,,4.926666666666667,1.0784659887492458
4919,16.74,13.3,,3.28,11.106666666666667,5.7096954579226225
4920,9.36,3.44,5.32,,6.039999999999999,2.469871791544384
4921,3.21,6.359999999999999,4.550000000000001,6.17,5.0725,1.2849197445755123
4929,4.2,,21.62,6.65,10.823333333333332,7.699637798118962
4930,13.86,2.15,24.73,11.06,12.95,8.059289670932543
4931,8.82,16.75,3.51,8.41,9.372499999999999,4.744156273775138
4932,8.2,6.300000000000001,10.22,2.31,6.757499999999999,2.9180162353900636
4933,7.390000000000001,,22.93,6.33,12.216666666666667,7.587820650372689
4934,6.8,5.41,4.04,11.02,6.8175,2.6151900026575503
4936,7.75,4.0,8.6,,6.783333333333334,1.9984716382498122
4937,6.37,12.31,3.73,14.86,9.317499999999999,4.460444904939417
4939,8.05,8.48,4.76,13.57,8.715,3.150813387047859
4940,4.779999999999999,6.41,6.48,,5.890000000000001,0.7854085985438836
4942,8.18,13.7,7.43,19.48,12.1975,4.851846942144816
4943,7.43,3.14,10.31,6.77,6.9125000000000005,2.5525905958457185
4944,12.62,8.17,5.19,,8.66,3.053009444247866
4946,3.03,,8.15,11.22,7.466666666666666,3.3782868768389434
4947,12.82,13.72,7.32,10.85,11.1775,2.4571159415054065
4948,18.83,7.63,3.3,11.94,10.424999999999999,5.734040896261552
4949,16.15,7.06,,5.76,9.656666666666666,4.622051011786385
4950,5.61,6.07,12.38,5.93,7.4975000000000005,2.8238393633491268
4951,3.74,4.46,17.58,9.11,8.7225,5.513612132713
4952,4.199999999999999,,8.059999999999999,4.03,5.43,1.8609854020563046
4953,2.82,,8.49,13.71,8.340000000000002,4.447088935472283
4956,3.3,6.96,15.67,6.59,8.129999999999999,4.580420286392942
4957,8.02,11.91,,,9.965,1.9450000000000003
4959,4.21,5.529999999999999,,9.18,6.306666666666666,2.102004334491778
4960,9.55,5.58,18.71,6.81,10.162500000000001,5.139880227203744
4961,5.81,,6.779999999999999,7.91,6.833333333333333,0.8581504659570037
4963,6.1,20.26,20.36,13.69,15.1025,5.858354611151497
4964,4.52,2.09,2.29,13.18,5.52,4.524196061180373
4966,7.84,8.379999999999999,15.2,15.14,11.64,3.5352227652582235
4967,8.36,,8.149999999999999,7.8,8.103333333333333,0.23098821518760532
4968,16.33,,,4.07,10.2,6.129999999999999
4970,9.32,,,18.73,14.025,4.705
4971,10.18,6.66,,,8.42,1.7599999999999998
4972,10.13,5.68,,7.6,7.803333333333334,1.822385494040405
4973,6.0,12.54,10.77,4.67,8.495,3.255506872976925
4976,2.02,7.48,2.84,4.02,4.09,2.082330425268766
4977,10.27,,17.29,,13.78,3.51
4978,4.73,24.22,7.7,4.01,10.165,8.23168421405972
4979,17.37,7.28,7.55,8.0,10.05,4.234022909716007
4981,12.57,11.08,7.680000000000001,8.74,10.0175,1.9196402657789817
4982,3.13,5.94,6.24,13.15,7.115,3.689434238470717
4983,3.47,2.94,12.71,2.74,5.465,4.191398931144589
4984,4.7,2.84,8.09,,5.21,2.1734304681769783
4985,13.69,18.98,,7.7,13.456666666666669,4.607995466818758
4986,9.0,,14.84,11.12,11.653333333333334,2.4138121072048855
4987,3.51,6.24,6.34,,5.363333333333333,1.3111403009933336
4988,16.91,13.19,3.71,13.34,11.787500000000001,4.895489633325761
4989,9.030000000000001,,7.4,,8.215,0.8150000000000004
4990,3.36,15.53,2.9,2.89,6.17,5.407332984013468
4991,8.489999999999998,7.77,2.73,21.63,10.155,6.986893086343886
4992,14.81,5.279999999999999,7.199999999999999,,9.096666666666666,4.1152750684357535
4993,8.6,12.07,12.1,,10.923333333333334,1.6428904068406052
4994,4.99,10.73,9.15,4.109999999999999,7.245,2.7698149757700428
4996,9.72,5.85,5.53,,7.033333333333334,1.9042467160416892
4997,12.49,7.140000000000001,2.94,9.370000000000001,7.985000000000001,3.4777614926846265
4998,20.78,3.42,4.890000000000001,22.7,12.947500000000002,8.833966761879966
5000,5.369999999999999,14.43,11.74,10.39,10.4825,3.290527123425668
5001,3.34,9.059999999999999,12.24,3.34,6.995,3.8240129445387603
5002,6.26,5.4,8.24,13.56,8.365,3.1711945698742614
5003,4.44,9.74,19.63,5.140000000000001,9.7375,6.063457656321185
5004,2.99,6.68,,14.69,8.12,4.883830463887951
5005,5.64,,,7.09,6.365,0.7250000000000001
5006,4.66,6.59,,10.97,7.406666666666666,2.6399789561450846
5007,5.300000000000001,,13.2,8.25,8.916666666666666,3.259430761481042
5008,4.96,10.31,2.93,13.0,7.8,4.034928747821949
5009,2.73,24.68,,3.16,10.19,10.24748099128106
5012,11.28,5.199999999999999,3.24,7.95,6.9174999999999995,3.0237094354451455
5014,5.71,,,3.8,4.755,0.9550000000000001
5015,7.640000000000001,6.550000000000001,,,7.095000000000001,0.5449999999999999
5016,4.14,5.33,3.41,,4.293333333333333,0.7912999150483687
5017,7.789999999999999,9.48,4.69,8.76,7.68,1.82747093000135
5018,6.57,5.73,,4.1,5.466666666666666,1.025421322622506
5019,7.73,9.39,3.02,2.83,5.7425,2.8787616695377896
