,channel_100,channel_101,channel_102,channel_103
3892,0,0,0,0
3893,0,0,0,0
3894,0,0,0,0
3895,0,0,0,0
3896,0,0,0,0
3897,10,9,6,8
3898,9,6,6,13
3899,4,5,5,10
3900,6,4,1,4
3901,6,6,2,4
3902,7,3,4,5
3903,6,8,4,3
3904,5,7,7,4
3905,9,7,9,6
3906,9,8,7,5
3907,4,7,7,4
3908,3,4,6,5
3909,1,0,3,3
3910,0,0,0,0
3911,0,0,0,0
3912,0,0,0,0
3913,0,0,0,0
3914,0,0,0,0
3915,0,0,0,0
3916,0,0,0,0
3917,0,0,0,0
3918,0,0,0,0
3919,0,0,0,0
3920,0,0,0,0
3921,10,7,7,9
3922,8,8,10,9
3923,5,6,6,11
3924,6,6,9,5
3925,6,6,7,6
3926,7,5,9,5
3927,4,7,5,6
3928,5,2,5,10
3929,6,3,5,7
3930,9,7,5,2
3931,9,4,5,4
3932,6,4,5,7
3933,1,1,3,2
3934,0,1,0,1
3935,0,0,0,0
3936,0,0,0,0
3937,0,0,0,0
3938,0,0,0,0
3939,0,0,0,0
3940,0,0,0,0
3941,0,0,0,0
3942,0,0,0,0
3943,0,0,0,0
3944,0,0,0,0
3945,8,7,9,10
3946,6,11,9,10
3947,8,5,6,5
3948,5,4,8,2
3949,5,5,6,4
3950,2,4,7,5
3951,3,7,5,6
3952,3,6,4,7
3953,4,7,4,7
3954,5,3,3,6
3955,5,5,4,4
3956,5,7,2,5
3957,3,5,1,3
3958,1,2,2,1
3959,0,0,0,0
3960,0,0,0,0
3961,0,0,0,0
3962,0,0,0,0
3963,0,0,0,0
3964,0,0,0,0
3965,0,0,0,0
3966,0,0,0,0
3967,0,0,0,0
3968,0,0,0,0
3969,6,9,8,7
3970,7,11,7,7
3971,6,9,6,4
3972,6,4,5,4
3973,6,3,6,4
3974,10,4,2,4
3975,11,6,3,6
3976,2,5,4,6
3977,3,8,7,7
3978,4,4,4,7
3979,6,3,2,2
3980,6,5,5,2
3981,3,4,1,1
3982,0,2,0,0
3983,0,0,0,0
3984,0,0,0,0
3985,0,0,0,0
3986,0,0,0,0
3987,0,0,0,0
3988,0,0,0,0
3989,0,0,0,0
3990,0,0,0,0
3991,0,0,0,0
3992,0,0,0,0
3993,8,6,8,8
3994,7,6,11,9
3995,4,5,8,2
3996,2,2,4,5
3997,2,4,3,6
3998,10,7,5,4
3999,12,4,4,3
4000,11,6,4,4
4001,5,9,5,7
4002,6,8,2,4
4003,6,4,2,3
4004,5,8,3,4
4005,2,5,1,1
4006,0,2,1,1
4007,0,0,0,0
4008,0,0,0,0
4009,0,0,0,0
4010,0,0,0,0
4011,0,0,0,0
4012,0,0,0,0
4013,0,0,0,0
4014,0,0,0,0
4015,0,0,0,0
4016,0,0,0,0
4017,10,5,6,10
4018,12,6,6,8
4019,11,1,3,4
4020,10,6,6,4
4021,10,6,3,4
4022,6,7,2,4
4023,2,7,3,7
4024,6,7,5,5
4025,4,9,5,4
4026,12,9,4,3
4027,10,10,3,5
4028,8,6,3,9
4029,2,1,1,3
4030,0,0,0,0
4031,0,0,0,0
4032,0,0,0,0
4033,0,0,0,0
4034,0,0,0,0
4035,0,0,0,0
4036,0,0,0,0
4037,0,0,0,0
4038,0,0,0,0
4039,0,0,0,0
4040,0,0,0,0
4041,11,5,11,8
4042,13,7,10,12
4043,11,6,7,9
4044,2,8,7,9
4045,2,4,6,8
4046,3,4,4,6
4047,4,7,11,5
4048,7,10,7,5
4049,6,7,4,5
4050,2,7,4,7
4051,11,6,8,7
4052,13,4,5,7
4053,7,1,2,1
4054,2,0,0,1
4055,0,0,0,0
4056,0,0,0,0
4057,0,0,0,0
4058,0,0,0,0
4059,0,0,0,0
4060,0,0,0,0
4061,0,0,0,0
4062,0,0,0,0
4063,0,0,0,0
4064,0,0,0,0
4065,10,9,9,9
4066,7,8,10,9
4067,8,10,6,8
4068,2,7,0,8
4069,4,3,5,6
4070,6,5,3,6
4071,5,4,4,10
4072,4,4,3,7
4073,6,3,3,7
4074,6,4,3,10
4075,2,5,5,8
4076,5,3,2,5
4077,2,2,1,3
4078,1,1,0,1
4079,0,0,0,0
4080,0,0,0,0
4081,0,0,0,0
4082,0,0,0,0
4083,0,0,0,0
4084,0,0,0,0
4085,0,0,0,0
4086,0,0,0,0
4087,0,0,0,0
4088,0,0,0,0
4089,8,9,6,13
4090,9,7,9,11
4091,6,4,8,9
4092,5,4,7,6
4093,5,6,5,5
4094,4,7,3,6
4095,3,6,4,5
4096,3,4,7,5
4097,2,4,4,4
4098,2,4,5,4
4099,3,3,3,4
4100,5,4,5,5
4101,2,2,4,1
4102,0,1,0,1
4103,0,0,0,0
4104,0,0,1,0
4105,0,0,0,0
4106,0,0,0,0
4107,0,0,0,0
4108,0,0,0,0
4109,0,0,0,0
4110,0,0,0,0
4111,0,0,0,0
4112,0,0,0,0
4113,12,7,4,7
4114,10,8,7,7
4115,9,4,9,5
4116,8,5,7,3
4117,4,6,5,6
4118,3,6,6,6
4119,6,7,7,6
4120,10,7,4,7
4121,8,6,7,7
4122,7,10,9,4
4123,3,6,6,3
4124,6,5,5,3
4125,3,3,2,0
4126,1,1,0,0
4127,0,0,0,0
4128,0,0,0,0
4129,0,0,0,0
4130,0,0,0,0
4131,0,0,0,1
4132,0,0,0,0
4133,0,0,0,0
4134,0,0,0,0
4135,0,0,0,0
4136,0,0,0,0
4137,10,11,9,6
4138,12,9,7,6
4139,11,6,9,5
4140,9,5,9,3
4141,5,4,7,6
4142,7,6,8,5
4143,7,4,6,4
4144,7,8,8,2
4145,6,6,3,2
4146,8,3,4,2
4147,8,5,4,2
4148,6,4,6,1
4149,3,1,1,0
4150,1,1,0,0
4151,0,0,0,0
4152,0,0,0,0
4153,0,0,0,0
4154,0,0,0,0
4155,0,0,0,0
4156,0,0,0,0
4157,0,0,0,0
4158,0,0,0,0
4159,0,0,0,0
4160,0,0,0,0
4161,8,7,9,6
4162,12,8,9,5
4163,7,5,7,4
4164,3,6,4,5
4165,2,4,7,2
4166,4,3,3,5
4167,6,4,4,6
4168,7,6,6,6
4169,7,6,4,5
4170,5,3,4,6
4171,4,3,5,3
4172,8,7,4,3
4173,5,4,1,1
4174,2,1,0,1
4175,0,0,0,0
4176,0,0,0,0
4177,0,0,0,0
4178,0,0,1,0
4179,0,0,0,0
4180,0,0,0,0
4181,0,0,0,0
4182,0,0,0,0
4183,0,0,0,0
4184,0,0,0,0
4185,7,10,7,10
4186,7,6,9,8
4187,4,7,7,7
4188,5,4,4,6
4189,6,7,4,5
4190,5,7,3,3
4191,5,4,4,3
4192,5,4,1,5
4193,5,6,4,6
4194,1,7,2,4
4195,4,8,1,6
4196,4,5,2,4
4197,0,3,0,1
4198,0,2,0,1
4199,0,0,0,0
4200,0,0,0,0
4201,0,0,0,0
4202,0,0,0,0
4203,0,0,0,0
4204,0,0,0,0
4205,0,0,0,0
4206,0,0,0,0
4207,0,0,0,0
4208,0,0,0,0
4209,8,8,7,10
4210,7,7,7,8
4211,6,5,5,8
4212,2,2,3,6
4213,3,4,3,5
4214,2,1,5,5
4215,3,3,5,5
4216,3,3,4,11
4217,5,3,7,7
4218,5,5,5,5
4219,4,1,8,5
4220,2,5,5,5
4221,1,2,1,2
4222,0,1,0,1
4223,0,0,0,0
4224,0,0,0,0
4225,0,0,0,0
4226,0,0,0,0
4227,0,0,0,0
4228,1,0,0,0
4229,0,0,0,0
4230,0,0,0,0
4231,0,0,0,0
4232,0,0,0,0
4233,4,5,8,4
4234,3,6,4,10
4235,1,4,3,8
4236,2,4,6,4
4237,8,4,3,5
4238,4,5,5,6
4239,7,6,6,8
4240,5,4,8,5
4241,6,3,3,3
4242,6,3,4,5
4243,3,0,3,5
4244,4,4,2,5
4245,1,3,1,1
4246,0,2,0,0
4247,0,0,0,0
4248,0,0,0,0
4249,0,0,0,0
4250,0,0,0,0
4251,0,0,0,0
4252,0,0,0,0
4253,0,0,0,0
4254,0,0,0,0
4255,0,0,0,0
4256,0,0,0,0
4257,10,7,11,7
4258,9,9,8,10
4259,5,3,3,9
4260,2,3,2,6
4261,4,1,2,6
4262,4,2,4,3
4263,4,10,10,5
4264,4,6,9,8
4265,5,6,5,6
4266,6,4,4,3
4267,3,3,2,6
4268,5,4,5,5
4269,3,2,3,1
4270,0,0,0,1
4271,0,0,0,1
4272,0,0,0,0
4273,0,0,0,0
4274,0,0,0,0
4275,0,0,0,0
4276,0,0,0,0
4277,0,0,0,0
4278,0,0,0,0
4279,0,0,0,0
4280,0,0,0,0
4281,9,8,13,7
4282,9,9,10,8
4283,7,9,8,6
4284,7,5,5,3
4285,5,7,4,2
4286,4,4,7,7
4287,6,7,1,6
4288,3,4,1,9
4289,4,5,1,10
4290,7,3,2,8
4291,8,6,4,5
4292,4,5,6,4
4293,0,2,3,3
4294,0,1,0,1
4295,0,0,0,0
4296,0,1,0,0
4297,0,0,0,0
4298,0,0,0,0
4299,0,0,0,0
4300,0,0,0,0
4301,0,0,0,0
4302,0,0,0,0
4303,0,0,0,0
4304,0,0,0,0
4305,7,9,8,9
4306,7,9,4,9
4307,4,4,4,6
4308,5,5,5,6
4309,4,6,3,6
4310,4,8,6,7
4311,3,4,4,6
4312,3,4,4,6
4313,4,3,5,6
4314,3,6,3,5
4315,5,4,3,10
4316,3,4,4,6
