,liq_100,liq_101,liq_102,liq_103
2257,10.0,5.0,11.0,13.0
2258,11.0,7.0,11.0,16.0
2259,12.0,8.0,11.0,17.0
2260,13.0,10.0,11.0,17.0
2261,16.0,12.0,12.0,19.0
2262,16.0,13.0,15.0,19.0
2263,12.0,11.0,13.0,15.0
2264,11.0,12.0,11.0,13.0
2265,10.0,11.0,13.0,12.0
2266,9.0,12.0,13.0,10.0
2267,9.0,12.0,15.0,12.0
2268,10.0,10.0,13.0,9.0
2269,8.0,8.0,12.0,7.0
2270,6.0,6.0,10.0,6.0
2271,2.0,5.0,9.0,4.0
2272,0.0,2.0,8.0,2.0
2273,2.0,3.0,7.0,5.0
2274,2.0,5.0,7.0,6.0
2275,3.0,6.0,8.0,7.0
2276,6.0,9.0,8.0,7.0
2277,7.0,11.0,9.0,7.0
2278,8.0,11.0,11.0,9.0
2279,8.0,12.0,12.0,12.0
2280,9.0,12.0,13.0,12.0
2281,9.0,14.0,14.0,13.0
2282,10.0,14.0,14.0,15.0
2283,10.0,14.0,14.0,17.0
2284,11.0,15.0,16.0,18.0
2285,13.0,17.0,16.0,20.0
2286,13.0,18.0,16.0,20.0
2287,11.0,15.0,13.0,20.0
2288,8.0,12.0,11.0,18.0
2289,6.0,9.0,10.0,16.0
2290,5.0,13.0,9.0,16.0
2291,4.0,14.0,8.0,15.0
2292,6.0,16.0,9.0,15.0
2293,5.0,14.0,8.0,11.0
2294,7.0,10.0,8.0,9.0
2295,6.0,7.0,5.0,9.0
2296,5.0,5.0,5.0,8.0
2297,6.0,2.0,4.0,5.0
2298,4.0,3.0,4.0,2.0
2299,5.0,4.0,5.0,3.0
2300,5.0,8.0,6.0,4.0
2301,7.0,8.0,7.0,4.0
2302,10.0,8.0,9.0,5.0
2303,10.0,8.0,10.0,5.0
2304,11.0,8.0,12.0,6.0
2305,14.0,9.0,12.0,7.0
2306,15.0,10.0,12.0,9.0
2307,17.0,13.0,13.0,10.0
2308,20.0,13.0,15.0,11.0
2309,22.0,13.0,15.0,12.0
2310,22.0,15.0,15.0,12.0
2311,18.0,9.0,13.0,9.0
2312,17.0,8.0,13.0,8.0
2313,15.0,10.0,8.0,8.0
2314,18.0,11.0,10.0,7.0
2315,15.0,9.0,9.0,6.0
2316,11.0,8.0,8.0,7.0
2317,10.0,7.0,7.0,6.0
2318,10.0,6.0,7.0,4.0
2319,10.0,6.0,7.0,3.0
2320,7.0,6.0,5.0,3.0
2321,6.0,6.0,6.0,3.0
2322,6.0,6.0,6.0,2.0
2323,8.0,7.0,6.0,3.0
2324,8.0,10.0,8.0,5.0
2325,11.0,10.0,10.0,6.0
2326,12.0,11.0,11.0,7.0
2327,15.0,13.0,11.0,7.0
2328,16.0,13.0,11.0,8.0
2329,18.0,13.0,11.0,10.0
2330,21.0,16.0,13.0,12.0
2331,26.0,18.0,13.0,14.0
2332,28.0,18.0,15.0,14.0
2333,28.0,18.0,17.0,17.0
2334,30.0,19.0,17.0,18.0
2335,29.0,13.0,14.0,14.0
2336,25.0,10.0,12.0,12.0
2337,24.0,10.0,11.0,11.0
2338,22.0,11.0,13.0,12.0
2339,23.0,12.0,15.0,12.0
2340,20.0,9.0,14.0,12.0
2341,17.0,6.0,10.0,12.0
2342,15.0,7.0,6.0,8.0
2343,17.0,4.0,5.0,6.0
2344,14.0,3.0,4.0,3.0
2345,11.0,4.0,4.0,3.0
2346,11.0,3.0,4.0,1.0
2347,11.0,4.0,6.0,2.0
2348,12.0,5.0,6.0,4.0
2349,12.0,7.0,6.0,5.0
2350,13.0,9.0,6.0,5.0
2351,14.0,10.0,9.0,5.0
2352,14.0,10.0,9.0,7.0
2353,14.0,12.0,11.0,7.0
2354,16.0,13.0,14.0,8.0
2355,17.0,14.0,16.0,10.0
2356,17.0,17.0,17.0,11.0
2357,18.0,17.0,19.0,11.0
2358,18.0,18.0,21.0,11.0
2359,10.0,16.0,18.0,7.0
2360,8.0,15.0,17.0,7.0
2361,7.0,16.0,19.0,7.0
2362,6.0,17.0,19.0,6.0
2363,5.0,15.0,17.0,7.0
2364,4.0,13.0,16.0,7.0
2365,5.0,11.0,16.0,7.0
2366,5.0,11.0,17.0,5.0
2367,6.0,11.0,19.0,4.0
2368,3.0,11.0,15.0,3.0
2369,1.0,10.0,15.0,3.0
2370,3.0,8.0,13.0,3.0
2371,4.0,11.0,13.0,5.0
2372,5.0,13.0,13.0,5.0
2373,6.0,13.0,14.0,5.0
2374,8.0,17.0,15.0,5.0
2375,11.0,18.0,15.0,8.0
2376,12.0,18.0,16.0,8.0
2377,12.0,19.0,17.0,11.0
2378,14.0,19.0,17.0,13.0
2379,15.0,19.0,17.0,18.0
2380,15.0,22.0,17.0,18.0
2381,15.0,23.0,17.0,18.0
2382,16.0,23.0,20.0,18.0
2383,14.0,17.0,18.0,13.0
2384,12.0,12.0,16.0,11.0
2385,11.0,14.0,16.0,9.0
2386,11.0,16.0,14.0,8.0
2387,9.0,18.0,12.0,7.0
2388,6.0,13.0,11.0,7.0
2389,6.0,11.0,9.0,9.0
2390,4.0,11.0,8.0,7.0
2391,3.0,12.0,7.0,4.0
2392,2.0,8.0,8.0,5.0
2393,3.0,6.0,7.0,5.0
2394,1.0,5.0,5.0,3.0
2395,2.0,6.0,5.0,5.0
2396,3.0,7.0,6.0,6.0
2397,5.0,8.0,6.0,6.0
2398,6.0,9.0,7.0,7.0
2399,7.0,10.0,10.0,7.0
2400,9.0,12.0,11.0,9.0
2401,10.0,12.0,13.0,10.0
2402,10.0,12.0,13.0,13.0
2403,10.0,13.0,16.0,15.0
2404,12.0,14.0,16.0,16.0
2405,13.0,17.0,17.0,17.0
2406,13.0,18.0,19.0,20.0
2407,10.0,15.0,17.0,20.0
2408,9.0,15.0,16.0,20.0
2409,10.0,15.0,17.0,21.0
2410,10.0,17.0,17.0,22.0
2411,9.0,17.0,17.0,21.0
2412,8.0,17.0,14.0,20.0
2413,6.0,16.0,11.0,19.0
2414,5.0,16.0,11.0,18.0
2415,5.0,14.0,8.0,13.0
2416,3.0,13.0,8.0,13.0
2417,1.0,10.0,7.0,12.0
2418,3.0,9.0,7.0,11.0
2419,4.0,9.0,7.0,11.0
2420,4.0,11.0,9.0,11.0
2421,8.0,12.0,11.0,12.0
2422,8.0,14.0,12.0,13.0
2423,10.0,16.0,14.0,13.0
2424,10.0,17.0,15.0,15.0
2425,10.0,18.0,15.0,15.0
2426,12.0,18.0,16.0,16.0
2427,13.0,19.0,17.0,18.0
2428,13.0,20.0,19.0,19.0
2429,16.0,21.0,21.0,20.0
2430,16.0,21.0,22.0,23.0
2431,12.0,16.0,20.0,20.0
2432,11.0,13.0,16.0,17.0
2433,12.0,13.0,14.0,18.0
2434,9.0,11.0,13.0,19.0
2435,7.0,11.0,13.0,17.0
2436,8.0,10.0,12.0,16.0
2437,8.0,9.0,12.0,16.0
2438,6.0,7.0,13.0,16.0
2439,7.0,9.0,13.0,13.0
2440,6.0,11.0,10.0,10.0
2441,5.0,10.0,8.0,8.0
2442,2.0,9.0,6.0,6.0
2443,3.0,9.0,8.0,6.0
2444,5.0,9.0,8.0,6.0
2445,6.0,9.0,11.0,7.0
2446,9.0,9.0,14.0,8.0
2447,9.0,10.0,14.0,8.0
2448,9.0,11.0,14.0,9.0
2449,9.0,11.0,14.0,9.0
2450,9.0,11.0,16.0,10.0
2451,9.0,12.0,18.0,12.0
2452,10.0,14.0,18.0,12.0
2453,11.0,15.0,18.0,14.0
2454,12.0,16.0,18.0,16.0
2455,6.0,13.0,12.0,14.0
2456,5.0,11.0,10.0,12.0
2457,3.0,13.0,8.0,11.0
2458,3.0,10.0,5.0,11.0
2459,5.0,8.0,6.0,11.0
2460,6.0,8.0,7.0,11.0
2461,7.0,8.0,6.0,11.0
2462,7.0,7.0,8.0,9.0
2463,5.0,9.0,6.0,8.0
2464,2.0,8.0,6.0,7.0
2465,3.0,7.0,7.0,7.0
2466,3.0,9.0,6.0,5.0
2467,4.0,9.0,9.0,5.0
2468,7.0,9.0,10.0,6.0
2469,9.0,11.0,11.0,7.0
2470,11.0,11.0,11.0,7.0
2471,11.0,12.0,14.0,8.0
2472,13.0,14.0,14.0,8.0
2473,15.0,14.0,15.0,8.0
2474,17.0,14.0,15.0,9.0
2475,17.0,14.0,15.0,10.0
2476,18.0,14.0,15.0,12.0
2477,21.0,15.0,15.0,13.0
2478,22.0,15.0,16.0,14.0
2479,19.0,14.0,12.0,11.0
2480,19.0,10.0,10.0,9.0
2481,15.0,8.0,9.0,8.0
2482,15.0,3.0,10.0,9.0
2483,16.0,6.0,10.0,8.0
2484,13.0,7.0,9.0,6.0
2485,9.0,5.0,5.0,6.0
2486,10.0,4.0,5.0,5.0
2487,11.0,2.0,5.0,5.0
2488,10.0,5.0,5.0,3.0
2489,9.0,6.0,3.0,0.0
2490,11.0,3.0,2.0,0.0
2491,13.0,4.0,3.0,0.0
2492,13.0,5.0,3.0,2.0
2493,13.0,5.0,3.0,2.0
2494,14.0,5.0,4.0,3.0
2495,14.0,8.0,6.0,5.0
2496,14.0,8.0,7.0,6.0
2497,16.0,9.0,8.0,7.0
2498,16.0,11.0,10.0,8.0
2499,18.0,13.0,10.0,8.0
2500,20.0,13.0,11.0,10.0
2501,23.0,14.0,12.0,11.0
2502,23.0,17.0,14.0,11.0
2503,22.0,15.0,11.0,7.0
2504,19.0,16.0,10.0,4.0
2505,19.0,16.0,9.0,4.0
2506,19.0,17.0,7.0,2.0
2507,19.0,15.0,9.0,2.0
2508,18.0,12.0,7.0,3.0
2509,14.0,14.0,9.0,3.0
2510,14.0,11.0,8.0,3.0
2511,12.0,9.0,6.0,2.0
2512,9.0,4.0,3.0,3.0
2513,7.0,2.0,3.0,3.0
2514,4.0,4.0,3.0,3.0
2515,4.0,6.0,5.0,3.0
2516,4.0,7.0,6.0,5.0
2517,5.0,7.0,8.0,6.0
2518,6.0,7.0,8.0,6.0
2519,7.0,7.0,8.0,7.0
2520,9.0,7.0,9.0,8.0
2521,10.0,8.0,11.0,9.0
2522,12.0,9.0,14.0,10.0
2523,12.0,9.0,16.0,11.0
2524,14.0,10.0,17.0,11.0
2525,15.0,12.0,18.0,11.0
2526,17.0,14.0,19.0,13.0
2527,13.0,11.0,19.0,10.0
2528,12.0,8.0,15.0,7.0
2529,13.0,7.0,16.0,8.0
2530,13.0,6.0,16.0,10.0
2531,14.0,7.0,15.0,9.0
2532,13.0,5.0,14.0,8.0
2533,14.0,6.0,12.0,4.0
2534,11.0,6.0,11.0,2.0
2535,10.0,4.0,11.0,4.0
2536,10.0,2.0,9.0,3.0
2537,7.0,3.0,5.0,3.0
2538,6.0,3.0,2.0,3.0
2539,7.0,5.0,2.0,3.0
2540,8.0,6.0,2.0,5.0
2541,10.0,7.0,4.0,5.0
2542,11.0,10.0,7.0,6.0
2543,11.0,13.0,7.0,7.0
2544,12.0,14.0,10.0,7.0
2545,13.0,14.0,10.0,8.0
2546,14.0,16.0,11.0,8.0
2547,14.0,17.0,13.0,9.0
2548,16.0,19.0,13.0,11.0
2549,17.0,19.0,14.0,12.0
2550,19.0,21.0,14.0,13.0
2551,15.0,17.0,10.0,11.0
2552,15.0,16.0,11.0,8.0
2553,14.0,16.0,11.0,8.0
2554,12.0,15.0,11.0,7.0
2555,11.0,13.0,10.0,7.0
2556,13.0,12.0,9.0,6.0
2557,13.0,9.0,8.0,3.0
2558,12.0,7.0,5.0,2.0
2559,8.0,5.0,1.0,1.0
2560,9.0,4.0,0.0,1.0
2561,8.0,5.0,4.0,3.0
2562,7.0,4.0,6.0,4.0
2563,9.0,4.0,9.0,5.0
2564,9.0,4.0,9.0,5.0
2565,10.0,4.0,10.0,6.0
2566,10.0,4.0,10.0,7.0
2567,10.0,6.0,13.0,7.0
2568,11.0,9.0,15.0,8.0
2569,11.0,10.0,17.0,8.0
2570,12.0,10.0,17.0,8.0
2571,14.0,12.0,18.0,8.0
2572,14.0,14.0,19.0,9.0
2573,16.0,16.0,19.0,10.0
2574,16.0,16.0,20.0,10.0
2575,12.0,12.0,15.0,11.0
2576,11.0,13.0,14.0,10.0
2577,9.0,13.0,13.0,9.0
2578,8.0,11.0,12.0,5.0
2579,7.0,13.0,9.0,4.0
2580,8.0,10.0,7.0,1.0
2581,7.0,10.0,9.0,0.0
2582,8.0,6.0,10.0,0.0
2583,7.0,3.0,5.0,0.0
2584,6.0,2.0,3.0,0.0
2585,5.0,2.0,3.0,1.0
2586,3.0,2.0,3.0,1.0
2587,6.0,2.0,3.0,3.0
2588,6.0,3.0,4.0,3.0
2589,8.0,3.0,5.0,3.0
2590,10.0,3.0,6.0,4.0
2591,10.0,3.0,7.0,5.0
2592,10.0,3.0,8.0,8.0
2593,13.0,4.0,8.0,10.0
2594,15.0,4.0,9.0,10.0
2595,15.0,5.0,10.0,13.0
2596,18.0,6.0,11.0,13.0
2597,18.0,6.0,11.0,13.0
2598,20.0,7.0,12.0,13.0
2599,18.0,6.0,10.0,8.0
2600,15.0,8.0,7.0,6.0
2601,17.0,10.0,5.0,5.0
2602,15.0,7.0,7.0,5.0
2603,12.0,6.0,7.0,3.0
2604,10.0,5.0,7.0,3.0
2605,9.0,5.0,5.0,3.0
2606,8.0,4.0,7.0,3.0
2607,5.0,3.0,5.0,3.0
2608,2.0,1.0,4.0,4.0
2609,2.0,3.0,3.0,2.0
2610,3.0,3.0,5.0,3.0
2611,3.0,4.0,8.0,4.0
2612,4.0,6.0,9.0,4.0
2613,6.0,7.0,9.0,5.0
2614,6.0,8.0,10.0,7.0
2615,7.0,8.0,10.0,10.0
2616,8.0,9.0,12.0,11.0
2617,8.0,12.0,14.0,13.0
2618,9.0,12.0,16.0,13.0
2619,10.0,14.0,17.0,13.0
2620,10.0,16.0,18.0,13.0
2621,12.0,18.0,18.0,13.0
2622,12.0,18.0,20.0,13.0
2623,9.0,14.0,18.0,10.0
2624,7.0,12.0,17.0,11.0
2625,5.0,11.0,16.0,11.0
2626,6.0,14.0,16.0,10.0
2627,6.0,15.0,13.0,10.0
2628,7.0,12.0,12.0,10.0
2629,7.0,12.0,10.0,8.0
2630,5.0,10.0,8.0,3.0
2631,3.0,8.0,6.0,5.0
2632,2.0,6.0,6.0,4.0
2633,3.0,4.0,5.0,2.0
2634,3.0,2.0,3.0,3.0
2635,3.0,2.0,3.0,3.0
2636,4.0,3.0,5.0,3.0
2637,5.0,3.0,7.0,4.0
2638,5.0,3.0,7.0,5.0
2639,7.0,3.0,7.0,5.0
2640,7.0,4.0,8.0,7.0
2641,9.0,4.0,10.0,9.0
2642,9.0,4.0,10.0,11.0
2643,12.0,4.0,11.0,11.0
2644,13.0,4.0,13.0,12.0
2645,13.0,5.0,13.0,13.0
2646,14.0,5.0,13.0,14.0
2647,10.0,6.0,8.0,14.0
2648,9.0,6.0,8.0,13.0
2649,7.0,7.0,7.0,13.0
2650,8.0,5.0,7.0,10.0
2651,11.0,6.0,5.0,7.0
2652,9.0,5.0,5.0,6.0
2653,8.0,5.0,4.0,4.0
2654,5.0,3.0,2.0,2.0
2655,4.0,3.0,4.0,1.0
2656,2.0,2.0,5.0,2.0
2657,3.0,1.0,3.0,2.0
2658,3.0,1.0,1.0,1.0
2659,3.0,3.0,2.0,2.0
2660,4.0,6.0,2.0,4.0
2661,4.0,7.0,4.0,5.0
2662,5.0,8.0,6.0,6.0
2663,8.0,9.0,6.0,6.0
2664,11.0,9.0,6.0,7.0
2665,11.0,9.0,6.0,7.0
2666,11.0,9.0,6.0,7.0
2667,13.0,10.0,6.0,7.0
2668,14.0,10.0,6.0,8.0
2669,14.0,12.0,6.0,10.0
2670,15.0,13.0,8.0,12.0
2671,11.0,11.0,7.0,8.0
2672,8.0,7.0,4.0,6.0
2673,9.0,7.0,5.0,5.0
2674,9.0,6.0,7.0,6.0
2675,7.0,5.0,6.0,6.0
2676,6.0,5.0,6.0,6.0
2677,8.0,4.0,5.0,4.0
2678,9.0,3.0,6.0,2.0
2679,8.0,4.0,6.0,1.0
2680,9.0,5.0,6.0,0.0
2681,6.0,4.0,4.0,1.0
2682,4.0,3.0,3.0,2.0
2683,4.0,3.0,8.0,2.0
2684,4.0,5.0,8.0,2.0
2685,5.0,7.0,8.0,3.0
2686,6.0,8.0,11.0,4.0
2687,7.0,9.0,11.0,4.0
2688,7.0,13.0,11.0,6.0
2689,7.0,13.0,12.0,6.0
2690,7.0,14.0,12.0,7.0
2691,8.0,14.0,15.0,8.0
2692,8.0,15.0,15.0,8.0
2693,10.0,16.0,16.0,11.0
2694,11.0,16.0,18.0,11.0
2695,7.0,10.0,15.0,6.0
2696,6.0,8.0,12.0,4.0
2697,5.0,7.0,13.0,3.0
2698,5.0,10.0,14.0,3.0
2699,5.0,10.0,12.0,2.0
2700,5.0,9.0,11.0,2.0
2701,6.0,4.0,9.0,2.0
2702,8.0,1.0,9.0,1.0
2703,7.0,2.0,7.0,3.0
2704,4.0,2.0,4.0,4.0
2705,2.0,1.0,3.0,4.0
2706,1.0,2.0,2.0,4.0
2707,2.0,3.0,4.0,5.0
2708,3.0,4.0,5.0,6.0
2709,3.0,5.0,6.0,6.0
2710,3.0,5.0,7.0,8.0
2711,3.0,5.0,9.0,9.0
2712,4.0,5.0,10.0,12.0
2713,4.0,7.0,12.0,12.0
2714,5.0,8.0,17.0,12.0
2715,5.0,9.0,19.0,13.0
2716,5.0,9.0,20.0,14.0
2717,5.0,12.0,20.0,14.0
2718,5.0,12.0,21.0,16.0
2719,4.0,8.0,18.0,14.0
2720,4.0,10.0,16.0,13.0
2721,4.0,11.0,16.0,11.0
2722,5.0,10.0,17.0,9.0
2723,4.0,11.0,16.0,11.0
2724,3.0,9.0,13.0,11.0
2725,0.0,8.0,10.0,7.0
2726,1.0,5.0,9.0,6.0
2727,1.0,4.0,5.0,2.0
2728,2.0,3.0,5.0,2.0
2729,2.0,4.0,3.0,3.0
2730,3.0,4.0,3.0,2.0
2731,4.0,5.0,3.0,3.0
2732,5.0,6.0,5.0,3.0
2733,6.0,8.0,5.0,4.0
2734,7.0,8.0,5.0,5.0
2735,7.0,10.0,6.0,5.0
2736,7.0,10.0,6.0,7.0
2737,7.0,13.0,8.0,8.0
2738,8.0,14.0,9.0,10.0
2739,8.0,16.0,13.0,12.0
2740,9.0,17.0,14.0,13.0
2741,11.0,17.0,16.0,13.0
2742,11.0,18.0,17.0,16.0
2743,8.0,13.0,15.0,12.0
2744,4.0,13.0,12.0,11.0
2745,3.0,14.0,11.0,11.0
2746,2.0,12.0,13.0,12.0
2747,4.0,11.0,16.0,12.0
2748,6.0,11.0,16.0,10.0
2749,3.0,8.0,12.0,10.0
2750,4.0,9.0,12.0,10.0
2751,4.0,8.0,10.0,10.0
2752,5.0,6.0,9.0,10.0
2753,5.0,4.0,11.0,10.0
2754,5.0,3.0,12.0,9.0
2755,8.0,5.0,13.0,9.0
2756,10.0,6.0,14.0,9.0
2757,12.0,9.0,14.0,11.0
2758,12.0,11.0,14.0,12.0
2759,13.0,12.0,14.0,13.0
2760,14.0,14.0,16.0,13.0
2761,14.0,14.0,18.0,15.0
2762,14.0,15.0,20.0,17.0
2763,14.0,16.0,21.0,17.0
2764,16.0,16.0,22.0,17.0
2765,17.0,17.0,23.0,18.0
2766,17.0,18.0,24.0,18.0
2767,13.0,13.0,20.0,17.0
2768,12.0,10.0,17.0,14.0
2769,10.0,10.0,16.0,15.0
2770,9.0,8.0,15.0,13.0
2771,11.0,8.0,13.0,9.0
2772,11.0,8.0,13.0,9.0
2773,7.0,10.0,12.0,10.0
2774,7.0,7.0,12.0,10.0
2775,3.0,6.0,11.0,8.0
2776,4.0,5.0,7.0,6.0
2777,3.0,5.0,5.0,5.0
2778,3.0,4.0,4.0,5.0
2779,3.0,5.0,7.0,5.0
2780,4.0,5.0,8.0,8.0
2781,4.0,6.0,9.0,9.0
2782,5.0,8.0,10.0,11.0
2783,5.0,8.0,11.0,13.0
2784,5.0,8.0,14.0,16.0
2785,6.0,8.0,15.0,18.0
2786,6.0,10.0,15.0,19.0
2787,7.0,12.0,16.0,20.0
2788,8.0,14.0,16.0,21.0
2789,9.0,14.0,17.0,22.0
2790,10.0,16.0,18.0,22.0
2791,8.0,12.0,16.0,21.0
2792,7.0,12.0,10.0,17.0
2793,7.0,11.0,9.0,15.0
2794,5.0,10.0,9.0,11.0
2795,6.0,12.0,8.0,11.0
2796,5.0,11.0,9.0,10.0
2797,3.0,11.0,9.0,10.0
2798,3.0,9.0,8.0,12.0
2799,2.0,6.0,6.0,13.0
2800,4.0,4.0,6.0,9.0
2801,5.0,4.0,5.0,8.0
2802,6.0,4.0,4.0,6.0
2803,6.0,6.0,6.0,7.0
2804,7.0,7.0,6.0,9.0
2805,7.0,8.0,7.0,11.0
2806,8.0,8.0,8.0,12.0
2807,8.0,8.0,9.0,13.0
2808,9.0,8.0,10.0,14.0
2809,11.0,8.0,11.0,14.0
2810,12.0,9.0,11.0,18.0
2811,12.0,11.0,11.0,20.0
2812,12.0,13.0,12.0,21.0
2813,13.0,15.0,12.0,22.0
2814,13.0,15.0,12.0,22.0
2815,11.0,15.0,8.0,20.0
2816,9.0,16.0,5.0,20.0
2817,9.0,15.0,8.0,21.0
2818,10.0,13.0,9.0,20.0
2819,9.0,10.0,7.0,19.0
2820,9.0,9.0,4.0,21.0
2821,10.0,9.0,3.0,23.0
2822,9.0,9.0,3.0,18.0
2823,7.0,7.0,3.0,17.0
2824,3.0,3.0,2.0,13.0
2825,1.0,3.0,2.0,12.0
2826,0.0,4.0,6.0,11.0
2827,1.0,7.0,7.0,13.0
2828,2.0,8.0,8.0,14.0
2829,3.0,9.0,9.0,14.0
2830,3.0,9.0,10.0,16.0
2831,7.0,10.0,11.0,19.0
2832,9.0,10.0,11.0,19.0
2833,9.0,11.0,12.0,19.0
2834,9.0,12.0,14.0,22.0
2835,9.0,14.0,15.0,23.0
2836,9.0,16.0,15.0,23.0
2837,10.0,19.0,15.0,24.0
2838,13.0,20.0,15.0,24.0
2839,13.0,17.0,12.0,21.0
2840,13.0,15.0,10.0,21.0
2841,10.0,14.0,10.0,22.0
2842,12.0,14.0,8.0,20.0
2843,12.0,14.0,8.0,16.0
2844,12.0,13.0,6.0,14.0
2845,10.0,13.0,5.0,15.0
2846,8.0,11.0,4.0,16.0
2847,6.0,11.0,4.0,14.0
2848,5.0,11.0,4.0,13.0
2849,2.0,9.0,3.0,10.0
2850,1.0,6.0,2.0,8.0
2851,1.0,6.0,4.0,9.0
2852,1.0,6.0,5.0,11.0
2853,1.0,6.0,6.0,11.0
2854,3.0,7.0,6.0,12.0
2855,3.0,10.0,10.0,13.0
2856,4.0,11.0,10.0,14.0
2857,5.0,11.0,11.0,14.0
2858,5.0,12.0,11.0,14.0
2859,5.0,12.0,11.0,16.0
2860,7.0,12.0,11.0,19.0
2861,8.0,13.0,12.0,23.0
2862,8.0,14.0,13.0,23.0
2863,7.0,11.0,9.0,19.0
2864,7.0,9.0,5.0,18.0
2865,7.0,8.0,3.0,18.0
2866,6.0,7.0,4.0,19.0
2867,6.0,5.0,4.0,19.0
2868,6.0,6.0,4.0,19.0
2869,6.0,5.0,7.0,17.0
2870,3.0,3.0,7.0,14.0
2871,4.0,2.0,5.0,12.0
2872,2.0,4.0,7.0,12.0
2873,0.0,4.0,7.0,11.0
2874,2.0,3.0,7.0,7.0
2875,4.0,4.0,8.0,9.0
2876,5.0,6.0,8.0,10.0
2877,7.0,6.0,9.0,10.0
2878,9.0,6.0,10.0,10.0
2879,9.0,7.0,11.0,10.0
2880,10.0,8.0,12.0,11.0
2881,12.0,10.0,14.0,12.0
2882,14.0,12.0,15.0,12.0
2883,14.0,12.0,16.0,13.0
2884,15.0,12.0,18.0,13.0
2885,15.0,14.0,18.0,13.0
2886,16.0,16.0,20.0,15.0
2887,14.0,14.0,18.0,12.0
2888,10.0,10.0,16.0,10.0
2889,8.0,11.0,13.0,8.0
2890,6.0,12.0,12.0,5.0
2891,7.0,9.0,9.0,8.0
2892,5.0,9.0,5.0,9.0
2893,3.0,10.0,2.0,9.0
2894,4.0,6.0,1.0,7.0
2895,4.0,3.0,2.0,5.0
2896,4.0,3.0,4.0,4.0
2897,2.0,4.0,5.0,4.0
2898,0.0,3.0,2.0,4.0
2899,1.0,3.0,3.0,5.0
2900,3.0,3.0,3.0,5.0
2901,4.0,4.0,4.0,6.0
2902,5.0,4.0,5.0,7.0
2903,7.0,4.0,6.0,7.0
2904,9.0,4.0,7.0,8.0
2905,10.0,5.0,7.0,8.0
2906,10.0,6.0,8.0,9.0
2907,10.0,6.0,9.0,10.0
2908,10.0,7.0,10.0,10.0
2909,11.0,8.0,12.0,11.0
2910,11.0,10.0,14.0,12.0
2911,7.0,8.0,12.0,9.0
2912,5.0,11.0,12.0,8.0
2913,5.0,10.0,12.0,7.0
2914,6.0,8.0,11.0,7.0
2915,7.0,6.0,9.0,7.0
2916,8.0,5.0,7.0,5.0
2917,7.0,5.0,8.0,5.0
2918,4.0,7.0,10.0,4.0
2919,5.0,4.0,10.0,3.0
2920,5.0,3.0,9.0,5.0
2921,3.0,2.0,7.0,5.0
2922,3.0,3.0,3.0,1.0
2923,3.0,5.0,3.0,2.0
2924,4.0,7.0,3.0,4.0
2925,5.0,8.0,5.0,5.0
2926,6.0,8.0,6.0,5.0
2927,6.0,9.0,6.0,5.0
2928,7.0,10.0,7.0,6.0
2929,8.0,11.0,11.0,6.0
2930,9.0,11.0,12.0,9.0
2931,9.0,11.0,12.0,11.0
2932,11.0,11.0,15.0,12.0
2933,11.0,13.0,15.0,12.0
2934,11.0,13.0,15.0,12.0
2935,8.0,8.0,12.0,9.0
2936,6.0,9.0,10.0,8.0
2937,8.0,10.0,9.0,7.0
2938,11.0,9.0,12.0,9.0
2939,11.0,6.0,12.0,9.0
2940,8.0,5.0,12.0,6.0
2941,4.0,4.0,12.0,3.0
2942,4.0,4.0,9.0,4.0
2943,2.0,3.0,6.0,5.0
2944,0.0,1.0,3.0,4.0
2945,0.0,3.0,1.0,3.0
2946,0.0,5.0,2.0,2.0
2947,0.0,6.0,5.0,4.0
2948,0.0,8.0,5.0,4.0
2949,2.0,8.0,6.0,5.0
2950,5.0,9.0,6.0,5.0
2951,6.0,10.0,7.0,5.0
2952,6.0,10.0,7.0,8.0
2953,6.0,10.0,7.0,8.0
2954,7.0,11.0,8.0,11.0
2955,8.0,11.0,8.0,12.0
2956,9.0,14.0,8.0,14.0
2957,10.0,14.0,8.0,16.0
2958,10.0,14.0,10.0,17.0
2959,6.0,10.0,6.0,14.0
2960,6.0,9.0,3.0,10.0
2961,7.0,9.0,5.0,10.0
2962,6.0,9.0,5.0,10.0
2963,5.0,6.0,6.0,10.0
2964,5.0,6.0,5.0,7.0
2965,3.0,5.0,4.0,7.0
2966,3.0,4.0,2.0,5.0
2967,5.0,1.0,0.0,3.0
2968,6.0,3.0,1.0,1.0
2969,6.0,3.0,3.0,1.0
2970,4.0,1.0,4.0,2.0
2971,6.0,3.0,5.0,4.0
2972,8.0,4.0,9.0,4.0
2973,9.0,5.0,9.0,8.0
2974,11.0,6.0,10.0,8.0
2975,13.0,6.0,11.0,9.0
2976,15.0,6.0,12.0,11.0
2977,16.0,6.0,12.0,13.0
2978,17.0,7.0,12.0,13.0
2979,17.0,9.0,13.0,16.0
2980,17.0,11.0,14.0,16.0
2981,17.0,15.0,15.0,16.0
2982,18.0,18.0,15.0,16.0
2983,14.0,18.0,10.0,11.0
2984,13.0,19.0,7.0,10.0
2985,11.0,19.0,4.0,10.0
2986,8.0,17.0,5.0,9.0
2987,10.0,14.0,5.0,9.0
2988,8.0,13.0,2.0,6.0
2989,7.0,12.0,0.0,6.0
2990,7.0,7.0,1.0,4.0
2991,5.0,6.0,1.0,4.0
