,Anchorage_100,Anchorage_101,Anchorage_102,Anchorage_103,mean,std
2760,9.6,14.0,26.17,12.77,15.635000000000002,6.290645833298837
2761,10.08,13.0,,14.12,12.399999999999999,1.7030169308220824
2762,10.11,14.0,23.75,12.95,15.2025,5.135977876704689
2763,9.64,14.0,0.0,,7.88,5.849398829509462
2764,9.13,9.0,1.0,13.8,8.232500000000002,4.6016484817943235
2766,9.93,8.0,0.0,13.8,7.9325,5.033554285989176
2767,9.56,8.0,0.0,28.81,11.592500000000001,10.581416197749713
2768,10.19,9.03,1.0,28.71,12.2325,10.150183188002076
2772,0.0,7.08,2.0,0.0,2.27,2.894598417742952
2773,0.0,6.99,1.0,1.0,2.2475,2.76835126925757
2774,1.0,9.2,,,5.1,4.1
2776,0.0,7.95,,2.0,3.3166666666666664,3.3764708729019945
2777,3.99,8.95,13.1,1.0,6.76,4.632553291652455
2778,1.0,22.21,12.71,,11.973333333333334,8.67460021493146
2779,0.0,1.0,14.19,3.0,4.547499999999999,5.670914278138931
2780,3.33,1.0,14.53,,6.286666666666666,5.906021409450602
2781,0.0,1.0,12.0,1.0,3.5,4.924428900898052
2783,0.0,3.0,10.02,14.0,6.755,5.542569350039745
2784,1.0,,14.54,12.0,9.18,5.876348072286619
2785,1.0,1.0,11.67,12.0,6.4175,5.418756199535093
2786,1.84,0.0,12.63,11.0,6.3675,5.516390917076127
2787,0.0,0.0,12.09,10.0,5.5225,5.571715960994422
2788,0.0,1.0,,,0.5,0.5
2789,0.0,,,11.43,5.715,5.715
2790,12.0,1.0,,11.59,8.196666666666667,5.09156382874871
2792,11.0,1.0,,12.42,8.14,5.081915649306535
2796,9.46,12.34,9.88,11.31,10.7475,1.147026045911774
2797,10.03,,,11.13,10.58,0.5500000000000007
2798,10.93,13.0,10.07,,11.333333333333334,1.2296973430708693
2799,10.8,7.0,8.86,23.03,12.4225,6.269897826121253
2801,0.0,8.92,8.879999999999999,,5.933333333333333,4.195532014999872
2802,0.0,10.68,,,5.34,5.34
2803,0.0,,2.0,,1.0,1.0
2804,2.0,9.46,19.59,0.0,7.7625,7.684954049960221
2805,1.0,9.67,,,5.335,4.335
2807,1.0,10.57,,0.0,3.856666666666667,4.7645659706723436
2808,0.0,23.75,0.0,0.0,5.9375,10.28405166994021
2809,1.0,23.2,0.0,0.0,6.05,9.909969727501695
2810,1.0,22.91,1.0,0.0,6.2275,9.640294017819167
2811,13.0,,1.0,0.0,4.666666666666667,5.9066817155564495
2812,13.0,0.0,0.0,2.0,3.75,5.402545696243577
2813,13.0,1.0,0.0,,4.666666666666667,5.9066817155564495
2814,12.0,1.0,,,6.5,5.5
2815,11.0,,13.0,0.0,8.0,5.715476066494082
2816,12.0,1.0,13.0,0.0,6.5,6.020797289396148
2817,10.0,,11.0,13.0,11.333333333333334,1.247219128924647
2819,9.0,1.0,11.0,,7.0,4.320493798938574
2820,7.0,0.0,10.0,14.0,7.75,5.11737237261468
2822,7.0,0.0,11.0,,6.0,4.546060565661952
2823,7.0,13.0,9.0,11.0,10.0,2.23606797749979
2824,6.66,11.0,,11.88,9.846666666666666,2.2817731896244395
2825,7.13,11.0,,,9.065,1.935
2826,5.75,12.0,9.81,10.4,9.49,2.3031608714981244
2827,4.83,13.85,10.45,10.68,9.9525,3.2483563151230808
2828,6.01,12.47,11.01,12.1,10.3975,2.5893568216837175
2829,9.4,11.39,12.57,,11.12,1.308153915510964
2832,0.0,10.0,1.0,13.21,6.0525,5.678315661355927
2833,2.0,18.07,0.0,,6.69,8.08819304088785
2834,0.0,9.17,,13.0,7.390000000000001,5.454435503942334
2837,11.0,9.7,0.0,10.91,7.9025,4.591298155206216
2838,11.0,,1.0,10.65,7.55,4.63375297859809
2841,10.0,22.26,1.0,,11.086666666666668,8.713305279220332
2842,10.0,0.0,0.0,10.88,5.220000000000001,5.229263810518647
2843,9.0,2.0,0.0,7.0,4.5,3.640054944640259
2844,9.0,4.0,13.0,4.0,7.5,3.774917217635375
2845,14.0,,13.0,,13.5,0.5
2846,7.0,0.0,,0.0,2.3333333333333335,3.2998316455372216
2848,9.04,0.0,14.0,0.0,5.76,6.021029812249728
2849,7.9,0.0,10.0,1.0,4.725,4.304285655018728
2850,8.89,3.09,,1.0,4.326666666666667,3.337667182662499
2851,8.35,0.0,10.0,,6.116666666666667,4.377277185140959
2852,10.3,,,2.0,6.15,4.15
2853,2.0,11.0,,0.0,4.333333333333333,4.784233364802441
2854,0.0,12.0,9.0,,7.0,5.0990195135927845
2858,0.0,11.0,10.0,10.0,7.75,4.493050188902857
2860,0.0,10.16,10.21,11.62,7.9975000000000005,4.654408528481357
2861,1.0,9.64,,11.0,7.213333333333334,4.428433382385042
2863,1.04,10.12,11.33,14.01,9.125,4.87551279354285
2864,14.45,10.3,11.34,,12.030000000000001,1.7630844184742445
2865,1.0,25.04,11.55,14.03,12.905000000000001,8.545304266086726
2866,14.0,,,14.08,14.04,0.040000000000000036
2867,14.0,23.22,,16.28,17.833333333333332,3.9210316102894254
2868,14.0,22.93,8.96,,15.296666666666667,5.776459892433158
2869,13.0,0.0,,9.76,7.586666666666666,5.525247103574243
2870,12.0,0.0,0.0,31.5,10.875,12.876213535042046
2871,12.0,0.0,0.0,11.63,5.907500000000001,5.908948193206639
2872,13.0,0.0,2.0,10.72,6.43,5.5348622385746875
2873,11.0,0.0,2.0,24.93,9.4825,9.83404386557229
2875,10.0,0.0,1.0,24.74,8.934999999999999,9.921324256368198
2876,9.0,12.0,0.0,,7.0,5.0990195135927845
2877,10.0,10.0,0.0,26.43,11.6075,9.48167541893309
2878,6.0,10.0,0.0,1.0,4.25,4.02336923485777
2879,11.0,9.0,11.0,0.0,7.75,4.548351349665063
2880,4.0,9.17,12.0,1.0,6.5425,4.2974316457623845
2881,5.0,10.07,,0.0,5.023333333333333,4.1110933933552145
2882,4.0,,11.0,,7.5,3.5
2883,4.0,10.0,8.0,0.0,5.5,3.840572873934304
2885,6.98,9.32,8.0,1.0,6.325,3.18434844198935
2886,7.59,,9.0,0.0,5.53,3.9524422829435473
2887,7.29,8.25,8.0,,7.846666666666667,0.40663934334438856
2888,6.87,9.16,7.0,0.0,5.7575,3.446276069905021
2889,7.8,8.07,8.0,13.0,9.217500000000001,2.186073820802948
2890,6.85,8.86,10.61,0.0,6.58,4.025189436535875
2891,6.98,10.25,,12.0,9.743333333333334,2.0804860543205335
2892,7.63,,,11.0,9.315,1.685
2893,2.0,,,14.0,8.0,6.0
2894,0.0,6.88,,12.0,6.293333333333333,4.916511861969712
2895,0.0,1.0,,,0.5,0.5
2896,1.0,0.0,,9.84,3.6133333333333333,4.421804558724363
2897,5.28,0.0,,12.04,5.773333333333333,4.927672427785309
2898,0.0,0.0,8.74,11.67,5.1025,5.206593776164989
2899,6.12,0.0,7.65,12.81,6.645,4.5675184728690486
2900,0.0,,,12.13,6.065,6.065
2903,0.0,0.0,,11.93,3.9766666666666666,5.6238559330370075
2905,1.0,,0.0,11.94,4.3133333333333335,5.408298150887106
2906,0.0,0.0,0.0,11.36,2.84,4.919024293495611
2907,0.0,13.0,0.0,,4.333333333333333,6.128258770283412
2908,11.0,12.0,2.72,,8.573333333333332,4.15901697787136
2909,11.0,13.0,3.28,1.0,7.07,5.045265107008749
2910,11.0,10.0,,2.0,7.666666666666667,4.0276819911981905
2912,11.0,,,1.0,6.0,5.0
2913,10.0,10.0,1.0,,7.0,4.242640687119285
2914,10.0,9.0,14.0,2.0,8.75,4.322904116447646
2915,7.0,8.0,0.0,,5.0,3.559026084010437
2916,8.0,,0.0,0.0,2.6666666666666665,3.7712361663282534
2917,9.24,11.37,13.0,0.0,8.4025,5.03106536928313
2918,8.96,12.82,11.0,12.0,11.195,1.4423851774058132
2920,9.02,12.02,7.0,10.0,9.51,1.808341781854304
2921,9.83,12.86,6.0,,9.563333333333333,2.8069239787037734
2922,10.62,11.93,8.0,7.0,9.3875,1.9753907841234857
2923,12.73,,7.36,,10.045,2.685
2924,10.47,25.86,,9.6,15.31,7.46842687585545
2925,9.67,24.41,8.77,9.22,13.017499999999998,6.585155180403875
2926,10.63,,7.62,,9.125,1.5050000000000003
2927,9.71,25.6,,9.17,14.826666666666668,7.621086245119889
2928,10.25,25.21,8.91,9.5,13.467500000000001,6.796147346107205
2929,10.6,,,9.82,10.21,0.3899999999999997
2930,10.73,,,8.54,9.635,1.0950000000000006
2931,12.98,23.25,8.36,9.64,13.557500000000001,5.844631617989282
2932,10.77,,1.0,7.15,6.3066666666666675,4.032917333918738
2933,24.98,1.0,1.0,8.030000000000001,8.752500000000001,9.798676887723158
2934,5.97,0.0,,9.25,5.073333333333333,3.8291542437230475
2935,23.07,0.0,,,11.535,11.535
2936,22.97,0.0,,,11.485,11.485
2937,0.0,0.0,3.0,0.0,0.75,1.299038105676658
2938,4.0,1.0,0.0,,1.6666666666666667,1.699673171197595
2939,3.55,1.54,1.0,,2.03,1.09717819883554
2942,0.0,4.46,,2.0,2.1533333333333333,1.8240126705212938
2943,19.13,,0.0,,9.565,9.565
2944,0.0,2.0,,0.0,0.6666666666666666,0.9428090415820634
2945,5.06,14.0,0.0,1.0,5.015,5.522741619884095
2946,1.0,14.74,,13.0,9.58,6.108420417751221
2948,2.0,13.0,0.0,13.0,7.0,6.041522986797286
2949,0.0,0.0,,12.0,4.0,5.656854249492381
2951,0.0,11.0,10.0,10.0,7.75,4.493050188902857
2952,13.0,10.0,10.0,8.0,10.25,1.7853571071357126
2953,14.0,9.0,,,11.5,2.5
2954,11.0,,7.0,,9.0,2.0
2956,12.0,11.14,6.0,6.0,8.785,2.8015486788560358
2957,11.0,10.31,8.0,3.0,8.0775,3.134967105090578
2958,11.0,,,3.72,7.36,3.6399999999999997
2959,10.0,12.66,11.83,3.18,9.4175,3.72758886547323
2960,8.0,15.66,9.91,,11.19,3.2555286309087603
2963,10.19,9.29,,0.0,6.493333333333332,4.606157714287352
2965,9.15,10.02,22.11,12.0,13.32,5.1789332878499215
2966,9.31,11.12,22.54,12.0,13.7425,5.170997848578163
2967,8.02,23.48,9.89,11.0,13.0975,6.088203244800555
2969,8.07,24.95,,11.0,14.673333333333332,7.3644928919482
2970,0.0,,,10.0,5.0,5.0
2972,1.0,0.0,0.0,9.0,2.5,3.774917217635375
2973,0.0,3.0,3.0,,2.0,1.4142135623730951
2974,0.0,1.0,3.0,6.0,2.5,2.29128784747792
2977,13.0,2.67,0.0,5.0,5.1675,4.855838624789749
2978,11.0,1.0,0.0,7.0,4.75,4.493050188902857
2979,11.0,3.35,1.0,7.25,5.65,3.8110038047737502
2981,11.0,16.95,0.0,8.01,8.99,6.107008269193681
2983,10.0,16.43,0.0,5.22,7.9125,6.057282290763738
2984,10.0,13.0,13.0,5.48,10.370000000000001,3.0774502433020747
2985,7.0,0.0,,5.22,4.073333333333333,2.970536801470214
2986,8.0,13.0,12.0,6.0,9.75,2.8613807855648994
2987,6.0,,10.0,,8.0,2.0
2988,10.52,,,0.0,5.26,5.26
2989,9.2,10.45,10.0,0.0,7.4125,4.302960463448391
2990,9.31,14.24,7.0,0.0,7.6375,5.126599140755985
2991,8.57,9.0,6.54,,8.036666666666667,1.0727638240648416
2992,8.95,9.0,7.28,,8.41,0.7992913528036357
2993,7.48,10.0,,,8.74,1.2599999999999998
2999,6.21,11.73,,0.0,5.98,4.791513330879922
3000,0.0,23.83,,12.0,11.943333333333333,9.72863927906787
3002,0.0,24.47,0.0,12.0,9.1175,10.127508022707264
3003,0.0,26.54,,,13.27,13.27
3004,2.0,22.92,0.0,11.0,8.98,9.052137869034034
3005,1.0,,0.0,10.0,3.6666666666666665,4.4969125210773475
3006,0.0,,,,0.0,0.0
3008,2.0,0.0,,6.0,2.6666666666666665,2.494438257849294
3009,0.0,1.0,0.0,7.0,2.0,2.9154759474226504
3010,0.0,2.0,,8.0,3.3333333333333335,3.39934634239519
3011,0.0,,0.0,7.84,2.6133333333333333,3.695811443001688
3012,12.0,3.0,13.0,12.11,10.0275,4.075815102528573
3014,9.0,1.0,12.0,9.6,7.9,4.1388404173149755
3016,8.0,,8.0,,8.0,0.0
3017,11.0,0.0,7.0,9.3,6.825,4.188302161974468
3018,8.0,4.0,10.0,10.78,8.195,2.6256570606231118
3019,6.0,2.0,7.0,24.1,9.775,8.479497331799804
3020,6.0,15.66,7.0,11.21,9.967500000000001,3.824116728082447
3021,8.23,0.0,5.0,10.09,5.83,3.8270550035242503
3022,8.75,,5.0,1.0,4.916666666666667,3.164472924341254
3024,9.48,0.0,,1.0,3.4933333333333336,4.25285263741357
3026,9.28,15.72,10.9,1.0,9.225,5.306700952569308
3027,24.34,,,,24.34,0.0
3028,8.18,9.95,0.0,0.0,4.5325,4.575496557751956
3030,0.0,9.629999999999999,0.0,0.0,2.4074999999999998,4.169912319222071
3032,3.0,10.68,2.0,,5.226666666666667,3.877639602759505
3033,0.0,12.85,,1.0,4.616666666666666,5.836142180889321
3034,1.0,10.15,,2.28,4.476666666666667,4.0455435014621
3035,0.0,10.36,2.0,,4.12,4.487256028651213
3037,1.0,,1.0,,1.0,0.0
3039,0.0,,,,0.0,0.0
3040,0.0,11.29,13.0,10.0,8.5725,5.062437036645493
3042,11.0,,0.0,7.0,6.0,4.546060565661952
3043,10.0,,12.0,,11.0,1.0
3044,9.0,,12.0,10.28,10.426666666666668,1.229127965492428
3045,9.0,0.0,12.0,9.28,7.57,4.524897788900872
3046,8.0,0.0,10.51,9.26,6.942499999999999,4.105315913544291
3047,9.0,,,,9.0,0.0
3048,9.0,0.0,,8.95,5.983333333333333,4.230904815232264
3049,6.0,,9.0,8.71,7.903333333333333,1.3510571992168046
3050,6.0,,10.0,,8.0,2.0
3051,8.67,0.0,11.0,8.41,7.0200000000000005,4.176583532027104
3052,8.36,2.0,11.46,1.0,5.705,4.359848047810841
3054,9.3,0.0,,3.0,4.1000000000000005,3.8755644750152207
3055,9.36,0.0,7.74,,5.7,4.084409382028202
3056,7.63,0.0,9.05,,5.56,3.974023989191141
3058,8.81,0.0,8.23,12.0,7.26,4.430536084945026
3059,0.0,,7.06,12.0,6.353333333333333,4.9243973122493765
3060,0.0,14.58,10.7,10.0,8.82,5.382768804249352
3061,0.0,13.0,1.0,9.0,5.75,5.448623679425842
3063,0.0,14.21,0.0,9.0,5.8025,6.087858305676964
3065,0.0,,0.0,,0.0,0.0
3067,0.0,13.47,,7.39,6.953333333333333,5.50776623404524
3068,0.0,,0.0,7.97,2.6566666666666667,3.757094030704522
3069,1.0,12.2,,,6.6,5.6
3070,0.0,,0.0,,0.0,0.0
3071,0.0,11.54,20.05,9.43,10.254999999999999,7.131600451511568
3072,14.0,11.44,2.0,8.04,8.87,4.494652378104451
3073,13.0,9.94,0.0,8.36,7.824999999999999,4.815877386312903
3074,11.0,,3.0,7.0,7.0,3.265986323710904
3076,10.0,27.04,19.42,5.73,15.5475,8.27997395829238
3077,9.0,23.25,0.0,7.61,9.965,8.400441952659396
3078,9.0,0.0,0.0,6.31,3.8274999999999997,3.943890052980686
3079,8.0,5.0,12.0,0.0,6.25,4.380353866983808
3080,8.0,0.0,12.0,,6.666666666666667,4.988876515698588
3081,11.0,,17.41,2.0,10.136666666666667,6.320655732508209
3083,10.0,0.0,,0.0,3.3333333333333335,4.714045207910316
3087,9.48,0.0,6.53,1.0,4.2525,3.91076319277964
3088,7.78,,10.68,2.0,6.82,3.60802808562609
3089,7.45,15.0,10.56,,11.003333333333332,3.098175090095601
3090,0.0,,,,0.0,0.0
3094,0.0,12.0,13.57,12.0,9.3925,5.4605099349786
3095,0.0,9.0,26.13,9.0,11.032499999999999,9.45929007642751
3096,0.0,10.54,26.34,8.0,11.219999999999999,9.556850945787529
3097,0.0,,25.98,9.0,11.660000000000002,10.771777940525881
3098,1.0,8.81,26.46,7.0,10.8175,9.482542841980731
3099,0.0,9.92,26.56,,12.159999999999998,10.958150695562946
3102,0.0,,29.95,10.19,13.38,12.433361036608995
3103,0.0,8.7,,12.96,7.22,5.393403378201931
3104,12.0,0.0,,12.94,8.313333333333333,5.890927110584736
3105,11.0,0.0,,11.63,7.543333333333334,5.340139407252295
3106,10.0,1.0,0.0,,3.6666666666666665,4.4969125210773475
3107,11.0,0.0,0.0,,3.6666666666666665,5.185449728701348
3108,10.0,1.0,,,5.5,4.5
3109,10.0,0.0,0.0,0.0,2.5,4.330127018922194
3110,9.0,0.0,,0.0,3.0,4.242640687119285
3111,8.0,,0.0,,4.0,4.0
3112,8.0,0.0,18.18,0.0,6.545,7.469342340527712
3113,8.0,0.0,,,4.0,4.0
3114,8.0,,1.0,0.0,3.0,3.559026084010437
3115,7.03,13.0,,,10.015,2.985
3116,8.47,,1.0,,4.735,3.7350000000000003
3117,9.3,0.0,1.0,12.0,5.575,5.176086842393586
3118,12.48,0.0,0.0,11.0,5.87,5.893275829282047
3119,8.35,12.0,0.0,12.0,8.0875,4.901323163187671
3120,11.53,13.0,19.32,10.0,13.4625,3.544279722313125
3121,9.82,13.0,20.13,5.0,11.9875,5.496559719497278
3122,8.61,,0.0,7.0,5.203333333333333,3.7375601072833007
3123,9.93,,,9.0,9.465,0.46499999999999986
3124,9.24,,,8.0,8.620000000000001,0.6200000000000001
3125,23.83,10.0,12.0,10.0,13.9575,5.7580742223420485
3128,0.0,9.55,18.09,10.35,9.4975,6.418003486287617
3129,0.0,11.54,14.5,6.54,8.145,5.496114536652233
3131,0.0,10.59,,9.190000000000001,6.593333333333334,4.697093664053218
3132,0.0,,,8.15,4.075,4.075
3133,3.07,11.7,16.09,8.21,9.7675,4.769456861111126
3135,5.36,11.65,,8.66,8.556666666666667,2.5689210878412667
3136,1.0,10.23,,,5.615,4.615
3137,0.0,10.06,22.65,0.0,8.1775,9.31047897532667
3138,16.81,9.6,22.97,0.0,12.344999999999999,8.55512857881166
3141,14.44,21.58,0.0,0.0,9.004999999999999,9.35213745621823
3142,1.0,0.0,,2.0,1.0,0.816496580927726
3143,15.24,,1.0,0.0,5.413333333333334,6.960485295980127
3145,13.0,1.0,1.0,,5.0,5.656854249492381
3146,15.39,,3.0,0.0,6.13,6.6613662262331745
3147,11.0,0.0,2.0,0.0,3.25,4.548351349665063
3148,17.59,0.0,,13.0,10.196666666666667,7.4496547272712945
3150,21.17,0.0,13.0,13.0,11.7925,7.581501747675062
3151,16.1,1.0,0.02,11.0,7.03,6.773603177039529
3152,13.87,2.1,14.21,10.0,10.045,4.876035787399433
3153,13.62,2.0,,9.0,8.206666666666665,4.776898110233832
3154,10.0,15.66,,8.0,11.219999999999999,3.2439893135870017
3155,7.0,14.0,13.39,,11.463333333333333,3.16586305592786
3158,10.38,,,10.01,10.195,0.1850000000000005
3159,14.12,11.0,,11.08,12.066666666666665,1.452293205780277
3161,10.57,10.0,14.22,26.11,15.225,6.489662934236261
3162,10.58,11.0,12.56,26.59,15.182500000000001,6.627308560041549
3163,11.77,,11.48,13.49,12.246666666666668,0.8871051547339558
3164,10.46,7.5,11.28,26.26,13.875,7.287405230944689
3165,23.23,9.27,13.39,,15.296666666666667,5.8564456418168485
3166,11.56,7.61,28.51,,15.893333333333336,9.065900702939315
3167,22.82,7.53,11.89,24.7,16.735,7.222785127636014
3168,0.0,,12.79,,6.395,6.395
3170,2.0,,26.09,24.79,17.626666666666665,11.06246004387009
3171,0.0,8.15,,25.38,11.176666666666668,10.580064061977865
3172,0.0,7.84,24.46,25.7,14.5,10.945857663974989
3173,2.32,,23.05,0.0,8.456666666666667,10.362420352193572
3175,1.0,,5.69,0.0,2.23,2.4804166316703062
3176,0.0,1.0,1.0,0.0,0.5,0.5
3177,0.0,,5.78,1.0,2.2600000000000002,2.52227410617218
3179,1.0,,,1.0,1.0,0.0
3180,12.0,0.0,0.0,0.0,3.0,5.196152422706632
3181,12.0,0.0,17.45,,9.816666666666666,7.289299615799099
3182,8.0,1.0,,0.0,3.0,3.559026084010437
3183,6.0,,0.0,4.12,3.3733333333333335,2.5057445112292585
3184,13.82,12.0,,18.13,14.65,2.5704603997468363
3185,9.83,13.0,,0.0,7.609999999999999,5.53451593788171
3186,9.48,12.0,13.61,,11.696666666666667,1.6996535594709354
3187,8.94,9.0,,1.14,6.359999999999999,3.691178673540472
3188,9.73,10.0,12.0,16.0,11.932500000000001,2.506724705666739
3189,8.74,12.0,11.0,1.0,8.185,4.313081844806565
3190,10.38,11.0,13.0,14.43,12.2025,1.6097573574921158
3191,10.83,7.0,,13.0,10.276666666666666,2.480542055456607
3192,9.77,7.0,13.0,12.0,10.442499999999999,2.3059528941415954
3193,23.12,7.0,11.0,14.63,13.937500000000002,5.948858609010641
3194,8.86,12.19,9.0,14.61,11.165,2.3936843985788934
3195,0.0,12.45,10.0,11.7,8.5375,5.0084147941239845
3196,0.0,11.47,10.0,13.32,8.6975,5.157452738513461
3200,1.0,9.72,7.2,11.53,7.362500000000001,3.9822630186867367
3201,0.0,10.51,10.04,11.67,8.055,4.688243274404603
3202,0.0,10.21,11.36,11.44,8.2525,4.789370391815608
3204,0.0,9.5,9.7,11.0,7.55,4.396873889481025
3207,0.0,,9.18,23.57,10.916666666666666,9.700454743063451
3208,13.0,0.0,9.66,23.56,11.555,8.416013010921501
3209,0.0,0.0,9.31,0.0,2.3275,4.031348254616562
3210,12.0,2.0,0.0,0.0,3.5,4.9749371855331
3212,10.0,0.0,,3.6,4.533333333333333,4.135483311805553
3214,10.0,0.0,0.0,,3.3333333333333335,4.714045207910316
3215,10.0,0.0,0.0,16.68,6.67,7.07578264222411
3216,10.0,,2.59,22.98,11.856666666666667,8.427076730528935
3217,9.0,12.0,0.0,1.0,5.5,5.123475382979799
3220,9.7,,15.0,9.0,11.233333333333334,2.678722747048592
3222,8.68,8.0,1.0,12.99,7.6675,4.298845048382182
3223,9.75,,13.0,,11.375,1.625
3226,7.86,11.1,12.31,12.24,10.877500000000001,1.8071576439259525
3227,7.82,8.09,10.0,24.32,12.557500000000001,6.842873574018448
3228,9.22,7.69,11.0,25.34,13.3125,7.042184941479455
3229,10.3,9.5,11.0,24.26,13.765,6.082489210841233
3231,22.78,,13.43,22.46,19.55666666666667,4.3341768409801755
3232,1.0,7.99,,0.0,2.9966666666666666,3.5543431960849756
3233,0.0,8.82,8.0,,5.6066666666666665,3.978620643165445
3234,0.0,7.64,8.0,0.0,3.91,3.912071062749244
3235,0.0,11.04,10.8,1.0,5.71,5.222671730063071
3236,5.0,,11.15,0.0,5.383333333333333,4.560031676303235
3238,1.0,,11.51,2.0,4.836666666666667,4.736386339347283
3239,0.0,,11.45,,5.725,5.725
3241,0.0,,3.0,1.0,1.3333333333333333,1.247219128924647
3242,0.0,,0.0,0.0,0.0,0.0
3243,0.0,0.0,0.0,13.0,3.25,5.629165124598851
3246,1.0,,0.0,0.0,0.3333333333333333,0.4714045207910317
3248,12.0,0.0,12.0,12.0,9.0,5.196152422706632
3249,12.0,0.0,12.0,11.0,8.75,5.0682837331783235
3250,10.0,,,9.46,9.73,0.2699999999999996
3252,10.0,,12.0,10.36,10.786666666666667,0.8704532663439715
3254,11.0,,9.22,7.76,9.326666666666666,1.3248731595473164
3257,7.67,6.54,11.03,6.73,7.992500000000001,1.8051367676716352
3258,7.15,,10.96,8.84,8.983333333333333,1.5587245498234197
3259,9.43,7.61,11.86,0.0,7.225,4.435484753665601
3260,9.27,0.0,11.07,0.0,5.085,5.124668281947623
3261,7.99,0.0,,0.0,2.6633333333333336,3.7665221211203432
3262,7.67,0.0,,1.0,2.89,3.404536189654424
3263,0.0,0.0,7.56,0.0,1.89,3.273576026305178
3267,0.0,0.0,0.0,0.0,0.0,0.0
3268,0.0,0.0,,0.0,0.0,0.0
3269,0.0,0.0,3.0,,1.0,1.4142135623730951
3270,0.0,1.0,0.0,0.0,0.25,0.4330127018922193
3272,11.0,1.0,0.46,,4.153333333333333,4.846341116989416
3273,11.0,,,9.0,10.0,1.0
3274,10.0,,1.49,8.0,6.496666666666667,3.633183483148384
3275,11.0,11.0,1.0,6.0,7.25,4.14578098794425
3276,12.0,12.0,0.0,,8.0,5.656854249492381
3277,11.0,12.0,13.0,7.0,10.75,2.277608394786075
3278,8.0,11.0,11.0,8.0,9.5,1.5
3280,9.0,8.0,10.0,3.0,7.5,2.692582403567252
3281,7.0,,7.0,9.719999999999999,7.906666666666666,1.2822202965516056
3283,7.46,11.0,5.0,5.58,7.26,2.342946862393597
3284,8.15,,4.0,5.41,5.853333333333334,1.7229883600561233
3285,9.43,10.0,3.0,4.93,6.84,2.961730912827835
3286,9.12,10.97,3.0,0.0,5.7725,4.450513313090974
3287,9.61,9.27,5.21,,8.03,1.9988663453734632
3288,7.5,9.11,5.36,,7.323333333333333,1.5360193864517317
3289,7.25,,4.24,,5.745,1.505
3290,9.0,9.52,,0.0,6.173333333333333,4.370364846198643
3292,9.54,9.25,4.05,0.0,5.71,3.9547503081737028
3293,8.71,8.99,0.0,0.0,4.425000000000001,4.426107206112388
3294,0.0,9.07,0.0,0.0,2.2675,3.9274252061624297
3295,0.0,10.76,0.0,0.0,2.69,4.659216672360279
3297,1.0,10.23,0.0,12.0,5.8075,5.355947045107896
3298,2.0,0.0,0.0,12.0,3.5,4.9749371855331
3299,1.0,,0.0,11.0,4.0,4.96655480858378
3300,0.0,,0.0,,0.0,0.0
3301,0.0,0.0,,8.0,2.6666666666666665,3.7712361663282534
3302,0.0,0.0,15.36,10.0,6.34,6.617159511452025
3305,12.0,3.0,0.0,7.0,5.5,4.5
3306,12.0,,0.0,6.0,6.0,4.898979485566356
3307,11.0,,0.0,3.0,4.666666666666667,4.642796092394706
3308,9.0,0.0,0.0,6.69,3.9225000000000003,4.006621862616935
3309,8.0,0.0,12.0,7.74,6.9350000000000005,4.345420002715503
3310,7.0,,11.0,,9.0,2.0
3314,9.09,12.0,9.0,2.0,8.0225,3.6805595702284184
3315,8.93,10.0,8.0,,8.976666666666667,0.8171631144120222
3316,8.07,10.0,7.0,0.0,6.2675,3.7748733422460683
3317,8.63,,10.97,0.0,6.533333333333334,4.717501692869036
3318,7.66,8.0,8.34,0.0,6.0,3.4724343046341426
3319,7.95,5.95,10.23,2.0,6.532500000000001,3.023395235492707
3320,1.0,0.0,11.75,0.0,3.1875,4.9603899796286175
3321,1.0,0.0,8.77,0.0,2.4425,3.6759242035167152
3323,2.0,1.0,10.64,0.0,3.41,4.233709956999889
3324,0.0,1.0,12.45,0.0,3.3625,5.262529691127641
3325,0.0,0.0,,0.0,0.0,0.0
3326,0.0,0.0,9.97,0.0,2.4925,4.317136637865428
3327,0.0,,23.45,0.0,7.816666666666666,11.054436012549692
3328,0.0,,21.82,,10.91,10.91
3329,0.0,0.0,0.0,,0.0,0.0
3330,11.0,2.0,0.0,12.0,6.25,5.3091901453988255
3331,11.0,0.0,1.0,,4.0,4.96655480858378
3332,11.0,0.0,0.0,8.0,4.75,4.866980583482946
3333,9.0,,2.0,8.0,6.333333333333333,3.0912061651652345
3334,8.0,0.0,1.0,9.0,4.5,4.031128874149275
3338,8.0,,,8.29,8.145,0.14499999999999957
3339,8.21,10.0,,7.08,8.43,1.2021924416110203
3340,8.8,9.0,1.0,7.14,6.485,3.248026323784954
3341,9.58,12.0,1.0,6.91,7.3725,4.096018646197793
3343,7.79,8.0,1.0,,5.596666666666667,3.251464627244501
3344,7.85,8.0,0.0,6.55,5.6,3.281958256894807
3345,10.18,8.0,,0.0,6.06,4.376513071689226
3347,7.54,,,0.0,3.77,3.77
3348,9.66,6.83,,1.0,5.830000000000001,3.6054495789938135
3349,1.0,,7.0,,4.0,3.0
3350,1.0,6.25,8.0,,5.083333333333333,2.974428049595791
3351,1.0,8.58,9.0,,6.1933333333333325,3.676242042569498
3352,0.0,7.02,7.0,12.0,6.505,4.272595815192446
3354,1.0,,,13.0,7.0,6.0
